User id,Project
642556,P5657
501944,P77621
53377,P87388
868919,P59453
633126,P12801
38617,P69615
381999,P41187
121249,P10464
751634,P19046
511659,P45766
313288,P75751
513643,P10762
122958,P16665
249007,P44582
395755,P76423
593780,P50333
335703,P72804
438148,P94348
355037,P85852
350852,P55943
483148,P76473
311426,P19274
883579,P56742
150369,P57110
21311,P33629
103324,P4565
735896,P60699
160573,P1499
287639,P52771
116506,P99665
857472,P88632
226434,P75732
387296,P84841
235025,P95383
2835,P18052
213820,P82357
371034,P48450
751168,P35116
624842,P33815
886754,P28906
398099,P72349
397547,P19087
315298,P15976
283551,P64835
679955,P22950
331226,P9536
518203,P92548
698652,P6918
180578,P6420
727773,P97840
758829,P84614
60569,P57369
572662,P95233
514525,P76787
460908,P89525
396577,P13409
677875,P22306
657464,P2163
67589,P9904
625805,P64635
224835,P73875
376880,P59324
630515,P87590
466462,P66972
134894,P97454
389121,P14439
285341,P95732
778577,P84723
303710,P1428
983066,P8889
381437,P91470
416350,P97122
223901,P46868
159047,P13055
955377,P13796
26507,P6138
337855,P48314
671540,P71948
747863,P72768
748629,P44867
115017,P51817
82965,P64431
469843,P39895
15672,P98403
824482,P95656
619811,P918
353735,P56396
441159,P60527
78809,P56731
536479,P84362
674558,P81725
796540,P70157
628339,P66955
333265,P89689
320328,P30975
724562,P59457
358810,P22305
380265,P99746
658475,P92194
742238,P83365
246309,P5001
897924,P81505
108523,P44384
674550,P91902
382098,P38074
215461,P70277
41633,P62113
846020,P87456
399785,P93498
781907,P80492
491503,P7125
845731,P78156
756150,P5786
660335,P8532
867067,P67309
777440,P98234
314018,P69555
286783,P10531
260980,P85030
415303,P19470
881829,P43368
841171,P66470
508966,P79668
988879,P45295
889650,P38619
360889,P64087
267332,P86331
769166,P14292
945288,P41793
696903,P87449
162331,P17948
989765,P75031
809820,P7324
788479,P10449
667063,P32330
146465,P99030
498397,P31134
363849,P78190
428783,P33357
137805,P83913
607195,P99236
49406,P59652
716907,P74815
316364,P52427
980559,P54750
14934,P92557
314733,P48903
996847,P46734
369419,P19510
726133,P26897
291464,P43506
976051,P56757
954148,P56504
674879,P8496
112453,P92937
480476,P58195
878471,P92278
286093,P24474
588555,P1349
892012,P25927
508282,P75759
831247,P12857
200796,P82351
870637,P147
54532,P79465
54460,P40200
463101,P64339
487314,P21090
258493,P32050
144816,P91053
128708,P24711
496128,P61443
812832,P22484
946356,P45241
489788,P42580
138203,P16874
788668,P97937
868886,P78344
105684,P43838
526477,P71534
529166,P89979
17144,P23396
367630,P89761
207748,P97822
47856,P6738
95719,P30329
541588,P74561
100421,P43448
591847,P22382
645040,P35160
489157,P42052
632664,P56975
691306,P54160
607537,P4544
965446,P26984
877051,P52522
440954,P55197
260790,P87526
44623,P13431
889023,P92613
265978,P29812
886892,P38513
660383,P92758
731367,P94397
373349,P28353
227517,P34204
147724,P12371
270542,P1664
912171,P3259
143201,P78334
21421,P91896
121791,P94622
918522,P71819
101355,P89466
521859,P12499
40818,P70616
60240,P36134
508594,P37404
614719,P61651
910144,P64424
5869,P2891
500287,P33403
102124,P67107
750956,P8299
651848,P18172
619160,P24615
505568,P86443
371656,P81229
162923,P68414
759760,P91724
811870,P63693
702134,P34627
79907,P10743
33579,P27143
776570,P65103
389269,P48763
547340,P95181
342922,P75058
220563,P51815
232861,P39854
714908,P20442
683758,P23021
213393,P45505
905271,P86913
238705,P78533
327045,P99406
849531,P12497
319199,P64908
582885,P15659
385750,P53068
204368,P20179
287190,P69965
625485,P67502
892570,P7277
510531,P64002
449631,P73629
477219,P43031
768819,P86695
691623,P36095
194768,P26125
669455,P28753
889924,P76368
540287,P3040
952698,P54099
125662,P80529
900156,P99427
439295,P80656
218858,P71001
911045,P71703
512104,P58345
267280,P15236
724373,P69362
865526,P94548
741219,P45105
729447,P2403
726553,P6073
110109,P1588
286334,P81113
834094,P8298
733993,P11005
282164,P56108
681776,P49458
823642,P75216
868203,P7963
402070,P16366
33411,P73492
925322,P97097
673958,P11712
89278,P82043
534077,P42186
44675,P15279
90055,P12762
384112,P28360
52577,P55031
215516,P37675
636624,P29724
915407,P55192
985053,P3817
726011,P97916
544238,P48497
892068,P82287
642045,P13482
817401,P97385
647342,P38572
135155,P94747
740499,P42027
423190,P1344
585322,P72126
951177,P4782
836083,P1661
724318,P18819
199771,P17463
781778,P96179
769398,P21359
980824,P17869
145096,P58411
700033,P98848
153239,P76021
666086,P29898
621598,P70476
918461,P58269
794220,P90375
239016,P42492
541827,P3068
811430,P60571
833174,P44518
375508,P26826
599162,P70750
522910,P46097
39091,P20773
115004,P34164
997228,P8105
36809,P32163
2761,P23911
905146,P18337
834970,P83851
572730,P63201
50101,P40571
323861,P34438
909925,P40599
949950,P23653
386098,P17335
513676,P85947
624555,P75530
171463,P15796
826254,P66621
932266,P70278
625100,P30666
236634,P40814
857426,P16166
542746,P33938
883618,P71976
326253,P24262
896456,P86400
729211,P39133
560130,P19697
12712,P33476
766761,P63323
322374,P49943
83780,P55785
373243,P78138
205097,P55231
927943,P59099
708823,P48350
276549,P22513
693890,P40716
763757,P44284
333491,P61008
437964,P18347
365844,P69224
739967,P97805
849386,P35806
666706,P97347
74710,P97959
375964,P18910
952823,P57454
434166,P94055
533926,P7056
637396,P48705
335454,P24499
927667,P14501
804909,P24267
703821,P31336
690612,P22400
181874,P58153
922499,P80150
560861,P65169
195976,P95534
370229,P9979
179346,P43911
462906,P44196
523826,P91096
144790,P42467
364633,P16356
188771,P33354
131104,P62754
245473,P71552
539708,P97212
680932,P48387
971148,P26837
857086,P65250
210599,P45270
329671,P20102
521114,P42657
220918,P22082
927059,P25956
743488,P45246
616181,P59412
980601,P14181
833774,P67290
161171,P57189
259676,P21268
709611,P47388
616808,P28289
925829,P67414
951793,P35277
988077,P29680
427758,P51272
622692,P77835
605324,P11035
942741,P42468
138656,P50561
578242,P35859
132742,P70060
809087,P8390
752652,P63524
452984,P88416
548300,P91392
311874,P6392
871363,P52777
298051,P56530
352309,P27893
651189,P72407
313610,P15965
904037,P99347
932103,P97449
126956,P16328
394843,P45281
244782,P61118
159646,P98859
763558,P5561
481350,P62030
143230,P75036
624033,P21633
704110,P23043
635632,P68706
124849,P45422
20460,P23246
363500,P92324
395427,P14976
718048,P55421
823231,P35381
154217,P55712
947114,P97364
485897,P3355
835763,P50473
465441,P52667
64418,P95956
327251,P22257
570682,P6068
593461,P15576
844987,P83798
355296,P10919
678613,P94912
911263,P9745
799008,P84434
639523,P10809
689386,P29245
236593,P55880
352469,P84593
455385,P4056
675389,P45760
309441,P97309
503366,P38778
192349,P54108
65600,P73548
128352,P16365
227241,P82852
809381,P65672
328736,P89182
637835,P4607
553010,P71785
454776,P36879
764937,P70336
333926,P19735
413007,P15122
545972,P80484
486298,P34384
2202,P10527
117508,P61939
601578,P49729
490802,P23802
334538,P15069
369176,P34346
497759,P63213
999868,P98600
14367,P90229
362666,P31732
87405,P29173
147539,P84763
284710,P53440
854057,P41875
572466,P21387
25546,P27885
222290,P94154
778680,P28354
70608,P90695
821724,P66305
699053,P9938
65634,P30300
94122,P24599
47083,P58245
863502,P57134
959792,P9025
647469,P70347
756076,P49670
583982,P3303
148892,P23834
296965,P14240
925067,P67256
350162,P59765
725824,P92996
31234,P27344
379750,P37207
166557,P18102
117927,P88535
707066,P77576
62150,P20746
98469,P66326
695465,P53285
339018,P66605
19322,P89875
823248,P15281
105514,P11082
975519,P51494
815742,P86477
210674,P7052
82795,P40055
485400,P30140
620749,P68490
825147,P5489
450464,P89291
653028,P23378
553992,P19240
797348,P94061
776317,P89306
663923,P92438
566777,P5118
607877,P13187
840065,P53133
709928,P46670
412051,P22972
473625,P6614
501354,P10636
285237,P9615
122263,P86370
20128,P33197
738069,P39431
276766,P729
608414,P62471
589016,P83354
728313,P8232
768107,P47500
10690,P94244
680574,P57329
226064,P85510
457382,P67365
675557,P54071
255638,P588
370224,P89271
956118,P23988
206489,P58406
338993,P60330
436722,P83327
166440,P74980
802204,P46961
197730,P23909
705772,P54200
812520,P88529
110310,P11729
712580,P20191
210008,P9610
621220,P87442
884408,P2146
603102,P19409
789080,P73334
574582,P84736
351601,P90322
314742,P58419
656845,P33625
775343,P7423
183540,P16126
531109,P52304
739147,P86916
98337,P43074
696585,P51717
643100,P44953
931024,P92701
850525,P60287
722168,P56672
382316,P96952
618076,P19216
629592,P64578
785839,P93459
848385,P42372
106331,P9256
891418,P44511
935339,P9029
128924,P80370
822331,P67754
266592,P74819
110778,P26541
30900,P76181
790189,P88422
604649,P1633
201259,P92621
8034,P86988
660091,P90547
162342,P51287
233125,P24504
121471,P9566
731653,P35277
478753,P69160
873670,P75486
2475,P29187
218033,P21184
871934,P86521
835725,P59049
787662,P75911
806960,P13208
164719,P47006
1185,P4328
283923,P28229
874004,P43159
742233,P643
45072,P44290
60795,P9931
805023,P90927
561499,P11437
921473,P89222
733967,P54077
340741,P12568
536178,P94634
704595,P68919
654489,P28732
984093,P57723
699631,P66520
937782,P56358
768654,P36199
815151,P36768
87649,P73566
213957,P16773
528175,P64585
251745,P76726
654757,P87551
671139,P7583
935669,P69547
762701,P62841
65409,P36053
836711,P611
54509,P58531
206719,P40546
59487,P99237
381983,P36535
134009,P96468
122704,P85565
383591,P33554
170634,P986
718841,P87220
819417,P69221
897182,P73527
466350,P77443
411074,P85699
996702,P64204
179439,P77313
630412,P82300
626463,P85913
552067,P16020
409654,P34170
908178,P99927
37529,P79087
449362,P21172
233157,P74006
306140,P59718
117191,P60859
26680,P52387
346313,P72050
181158,P86172
304654,P57677
300874,P74671
479816,P34332
827442,P78661
613470,P13897
319297,P3648
803,P23335
567162,P67122
661204,P60310
500943,P1337
604774,P94171
225521,P92685
607787,P2188
716535,P37144
466417,P29987
737087,P47196
912577,P87184
878996,P76406
449447,P48526
56017,P65710
688292,P40096
389100,P68196
12716,P18668
594890,P30203
638113,P38054
673757,P39118
358130,P77914
57968,P94537
244950,P89741
674353,P28717
911289,P23811
238085,P67713
396756,P84205
370778,P65937
866309,P90491
790851,P22723
750449,P6603
811227,P25776
445209,P9174
310755,P943
343820,P8177
182816,P85084
437233,P87634
55577,P21862
11265,P73299
291886,P79415
542104,P19672
479844,P42409
674577,P86542
63745,P70988
278028,P61792
270454,P24111
22342,P51690
983449,P65961
688463,P2393
220932,P84161
569482,P52667
813589,P13335
675308,P28565
420916,P64177
527231,P21318
231920,P38284
201135,P58333
605027,P95767
362395,P80380
130621,P90523
421740,P1751
788913,P8630
591191,P88596
580593,P61441
333018,P9065
758723,P70883
459142,P31602
632842,P23989
663109,P66808
399740,P5129
4962,P56094
57855,P53553
721457,P17596
86760,P5280
326004,P6594
120267,P33661
402910,P85484
194218,P49437
941206,P12320
555176,P70524
806490,P81619
247625,P75036
124277,P20064
439970,P90801
930388,P56671
543887,P39546
59680,P67991
364998,P39229
905100,P79007
249453,P84916
7229,P27308
826132,P16223
674931,P87063
42805,P14945
980588,P35519
536692,P42675
799242,P9118
886709,P47082
103198,P59028
773803,P75916
983048,P13611
509218,P72885
891356,P36488
958727,P57034
967979,P11816
431180,P48098
329060,P11025
145065,P612
16658,P92101
291542,P27657
674960,P21082
496508,P18070
856021,P29379
946225,P19714
246323,P22594
75392,P42230
994946,P2976
526626,P28520
972830,P14709
906350,P84687
94002,P32018
297394,P91312
710090,P3405
229822,P90621
25926,P71017
960380,P44748
337759,P74551
226607,P12888
468766,P67685
353229,P3718
940888,P38341
693544,P21390
841447,P81093
514694,P8883
701164,P99144
327958,P44318
431838,P31089
96376,P96011
119274,P89478
354833,P5165
905160,P12008
836935,P48053
971732,P13678
511886,P31245
400231,P42071
283308,P22660
606628,P39936
114297,P26323
590866,P74087
139417,P78388
756619,P20914
573873,P74649
552092,P88202
484443,P5206
85622,P87190
846659,P1376
711307,P68959
683849,P97462
834384,P99888
705376,P90765
276898,P46917
427171,P7398
181102,P1454
147817,P71960
322276,P30517
926788,P13875
714148,P51922
908943,P53309
382942,P74035
184701,P55695
260205,P74033
731025,P34220
388996,P11538
2393,P44538
224953,P77629
845693,P71205
287690,P64318
328323,P54846
234861,P3711
40834,P37313
781102,P74997
965899,P66767
956602,P35187
252160,P69296
984804,P71424
643321,P6930
261204,P85560
778992,P59698
773736,P10490
298580,P7109
176756,P61836
182797,P11016
174321,P2273
125815,P50691
504054,P41024
682511,P14255
531478,P29420
361442,P46776
56981,P59315
970077,P46366
570547,P6922
702178,P56168
120120,P78533
173866,P38935
806496,P54393
836700,P76831
312020,P92178
130563,P35939
7951,P24313
205923,P15074
649655,P1030
646481,P87519
624075,P32255
799039,P97165
969424,P13632
663339,P49947
613878,P58668
797814,P58892
576038,P39962
654423,P74473
494264,P41514
602882,P48660
50650,P91795
192850,P15018
429880,P78611
458211,P66446
232930,P23611
661673,P72668
700082,P21756
73738,P61857
373522,P54169
152118,P8495
943275,P57096
230293,P41558
969805,P98685
306782,P87513
313638,P37183
345600,P79774
109807,P89817
152111,P59417
267527,P67365
792111,P63765
894017,P87805
510815,P95591
551661,P19718
684967,P66918
768636,P38592
945924,P38138
636022,P15976
770017,P54508
21171,P65372
382303,P45712
239826,P61742
992072,P55636
219583,P21864
61453,P92678
538761,P64543
858731,P48952
936556,P84527
558536,P13684
305823,P8443
394015,P84619
590727,P4517
170478,P59845
320118,P72081
428599,P66301
239733,P83913
40285,P46830
170582,P20263
986376,P29232
402397,P67893
860349,P71862
999322,P42118
432894,P61222
214282,P36013
597449,P22171
60655,P61476
455548,P9836
384633,P14251
127100,P42463
866775,P37471
910374,P28131
282097,P86579
308397,P2434
89579,P26352
945753,P41182
946385,P1608
648523,P48231
641641,P95716
610677,P36347
399449,P88081
972555,P6055
971036,P89211
653338,P17146
350233,P29586
493860,P87370
864969,P3000
428949,P48864
418030,P21821
227935,P54227
897894,P97389
291722,P3228
459095,P59084
179476,P33749
861010,P39182
1929,P48068
907838,P60476
164686,P54901
792146,P89563
546781,P11463
169980,P15007
636501,P89656
133877,P53367
204851,P82061
764369,P22382
816377,P93050
134469,P98778
960696,P87915
757234,P20951
735557,P87945
532338,P16922
573717,P19083
33995,P46147
655603,P95129
192319,P75907
291832,P77587
781949,P81702
8632,P36379
567588,P58383
287298,P17813
845413,P64982
667220,P52332
918954,P13822
741458,P69883
358274,P26452
672073,P69327
988620,P8693
923165,P39276
997282,P40956
370718,P48533
173881,P5107
815754,P85561
420396,P68987
996804,P71215
597298,P25332
552448,P35938
485127,P58760
236239,P3264
267069,P68341
55031,P18532
970178,P52838
329023,P60545
535284,P18372
699611,P19193
965878,P5371
304965,P86999
542465,P87632
344596,P48374
322493,P32611
625302,P49020
514821,P98205
117230,P93722
729199,P86004
681621,P13393
329260,P42714
353683,P32191
946135,P46113
653275,P33824
913970,P68889
993256,P7826
24567,P85366
935020,P37229
358319,P63493
744775,P59846
994082,P42829
394815,P23689
553372,P7590
238989,P5536
878478,P49262
108091,P39583
815907,P44457
540563,P11444
122656,P75279
781422,P21947
73597,P46125
693001,P55753
559925,P56661
10949,P51499
506036,P90029
497226,P66333
881003,P52612
801919,P51826
68756,P40042
73008,P402
728128,P38573
559939,P55277
625156,P6643
220374,P13753
366560,P44412
396855,P93000
475215,P8181
523168,P85252
769217,P7414
268489,P13105
183312,P2292
102688,P71144
178257,P85590
450371,P5617
65896,P82325
951645,P91497
775825,P34666
789618,P27702
685566,P78797
317559,P77847
801927,P22672
556397,P61271
48896,P69391
401487,P13880
261762,P18478
88952,P86146
206307,P98926
553190,P69791
26076,P54701
516484,P98934
922612,P54865
795243,P25236
5824,P77416
828424,P36593
970647,P2371
931902,P60293
270813,P50281
357211,P11038
258242,P15815
60548,P46719
927312,P54468
209350,P23271
385203,P28789
267282,P52221
971601,P65739
46638,P2385
496521,P27303
148392,P35173
837826,P96289
549800,P16278
318724,P39150
140724,P99367
469103,P5147
279974,P39628
950709,P88778
828716,P90461
299199,P88414
769001,P66118
320596,P61835
446110,P65682
829018,P16770
286435,P38127
114962,P38883
935239,P4031
112460,P73867
742385,P63904
965400,P95359
628140,P38463
40282,P10415
929549,P35918
67342,P94224
247430,P6259
752631,P19567
753883,P13322
530049,P78595
946430,P81167
13350,P56774
716456,P19284
657621,P3697
247321,P10787
169154,P30205
241332,P9178
858872,P83293
810677,P73266
650839,P76111
535521,P80830
963652,P13884
712308,P36682
983213,P31775
410279,P70432
192458,P51676
782285,P95895
949037,P45124
701123,P713
974014,P12419
524566,P19912
883391,P53410
797343,P61261
832923,P44434
624508,P97231
61205,P17417
200050,P26903
685134,P40155
852882,P98225
42517,P98376
303832,P41125
36359,P37171
104947,P35521
888754,P38245
293521,P69380
991888,P18715
108751,P90307
26301,P30082
387122,P99327
556545,P45
635670,P27420
689936,P13079
418865,P16707
267978,P70800
142535,P64677
845995,P27518
204479,P42067
71879,P52401
994114,P70476
556106,P76065
20620,P81750
163857,P84630
566670,P27389
343045,P58853
365325,P64060
313866,P11868
873146,P35387
968764,P96588
901792,P30813
212877,P96607
652515,P74887
190127,P5165
598622,P36421
454416,P67540
786337,P94765
733333,P7529
555288,P70508
823510,P39914
680700,P25687
34426,P25663
183873,P69926
320662,P47407
581590,P82579
926157,P12803
353553,P6939
500582,P9275
998436,P20498
256249,P24944
625292,P96842
942984,P19953
546106,P82730
992783,P81867
916692,P37540
607965,P93151
649031,P74768
768089,P67499
289444,P63847
734846,P23740
2742,P5368
306545,P85
228783,P80563
906463,P79273
211756,P50431
392148,P77613
400824,P49552
472758,P19353
722229,P67296
962351,P82910
823976,P60092
849695,P4512
785353,P52873
855102,P40026
690484,P79180
906231,P8373
261401,P99922
916492,P35602
186517,P78137
550103,P25036
677966,P2430
892242,P62442
60723,P9211
875762,P14555
404518,P14802
457972,P73499
665026,P65147
931642,P30
369957,P44131
638826,P57673
912102,P90198
637673,P44482
724665,P4913
384093,P277
575157,P3049
876159,P57163
808295,P25913
50463,P84109
677326,P26477
897183,P32800
734340,P64066
844396,P63883
193499,P67254
611311,P38422
372410,P85244
553749,P65913
445425,P79184
533104,P75636
732116,P54172
580283,P41906
756814,P94453
319263,P42910
674476,P56944
998349,P23052
816364,P57947
515491,P75171
581807,P91905
822729,P9867
345970,P65662
833367,P60735
6395,P89927
915124,P37472
645778,P20585
774265,P75942
908317,P21691
165729,P21734
523868,P57851
251506,P22619
201877,P59938
241659,P18330
652350,P25258
128093,P94926
679678,P90461
59553,P27285
263342,P85153
889689,P73140
748924,P25534
842075,P83605
454984,P32265
889643,P48579
815033,P15218
190888,P60942
494960,P9779
756299,P21948
637606,P18166
116049,P51215
111530,P91276
9979,P50384
562536,P46143
832969,P88405
940072,P59488
446326,P89685
718548,P70140
102928,P67685
153230,P20757
428534,P9444
928963,P82568
643433,P16621
665547,P40301
964075,P40617
270891,P86755
703498,P97531
921467,P3710
620855,P3931
320080,P63994
131915,P75695
821301,P9573
625661,P64005
232859,P43436
222125,P19130
5286,P20223
232405,P47424
47083,P4568
756922,P44938
777308,P43618
736498,P4298
407081,P96722
659,P79613
932510,P35874
402437,P79241
281610,P25304
756651,P15534
679900,P6304
151041,P94929
240000,P52415
4768,P44212
337083,P59177
601808,P96975
213167,P59925
227116,P26323
679293,P41485
640052,P42440
577335,P22849
698557,P32368
798372,P25837
452541,P64005
586944,P65604
94558,P66862
415846,P93185
78263,P53391
37546,P35456
474150,P26545
376470,P44436
640221,P92058
820233,P87139
186362,P85199
640640,P33830
791911,P44153
700334,P54404
619461,P69285
73608,P86009
955600,P7503
244540,P36357
592633,P28970
814634,P15582
714767,P34855
593074,P87094
42308,P36064
650902,P11596
203653,P99933
593502,P97282
197836,P94705
752251,P79301
971271,P24343
837740,P68409
526526,P29909
622082,P7752
72216,P77065
399893,P53658
352245,P34242
592982,P52430
935823,P71746
146924,P91917
706058,P90235
458506,P11441
913581,P46432
242844,P13682
129544,P53557
848916,P28856
502647,P97933
154118,P35874
393005,P36468
91673,P599
318875,P82059
226683,P69362
975884,P8956
195888,P84005
692539,P31335
654263,P50133
117768,P77381
603991,P76312
934303,P21414
789321,P61620
823524,P17327
113152,P66697
375165,P54399
120986,P72296
569356,P28174
960381,P48608
551945,P36865
991586,P48079
313965,P15474
323950,P5266
585926,P20957
613904,P96861
66828,P8992
835211,P42115
432016,P93632
453638,P28330
894893,P26769
126776,P32154
997770,P98878
899982,P89209
202832,P20949
891148,P24906
583542,P72236
49834,P93401
947031,P97822
112874,P20950
439337,P61006
546987,P4188
689414,P99026
980879,P83397
87450,P17075
337788,P26196
891674,P2679
610875,P61815
309119,P61310
770634,P79045
976068,P9983
398957,P67845
276330,P63938
454706,P67605
843415,P40477
975356,P26256
428205,P8282
671440,P26044
510443,P44129
382958,P69247
359602,P65768
648961,P32585
22893,P23565
301380,P17636
187922,P68785
758843,P28844
30828,P23432
473493,P79214
48614,P40924
982209,P33413
906180,P91044
94893,P67085
479879,P63145
96191,P80440
830382,P77219
306787,P4724
934492,P93536
749948,P60973
570261,P93331
725989,P16396
731674,P84364
580319,P27922
784341,P50667
381709,P28763
34837,P14020
559515,P62569
380595,P89059
488683,P58543
116854,P66312
843342,P73054
886700,P79458
216375,P79744
564455,P96667
507102,P32072
90757,P80753
588226,P39282
198662,P98084
474296,P43620
485372,P24141
861190,P75228
498751,P54497
986871,P53520
817406,P16834
700531,P79937
229068,P5941
602583,P73421
787616,P87867
416023,P11886
135520,P76266
883621,P79023
796615,P28363
480596,P5786
218797,P96096
36395,P31459
147372,P6696
592812,P9552
149513,P38473
696908,P38637
429976,P83706
550440,P87192
807119,P39109
435695,P96267
115805,P73778
18251,P24958
493489,P14914
295694,P77374
971843,P77122
456094,P17639
333146,P32709
535772,P58391
871708,P66103
856792,P51536
932697,P99512
788445,P94234
684823,P12756
610309,P58021
238531,P37751
558981,P75714
435208,P60730
121281,P25886
382525,P53138
601280,P93706
211002,P52611
675537,P81627
641633,P96937
826351,P45131
693348,P73874
722317,P39777
755351,P10739
658546,P32366
422652,P47812
880672,P67669
745736,P73187
819912,P55859
982279,P60861
887705,P72247
695965,P27741
679978,P96188
481071,P93061
45709,P9341
304867,P80160
684410,P77136
302345,P12209
659242,P60284
4922,P40891
635862,P78825
197058,P9341
373721,P43769
256917,P4230
516146,P85313
725982,P4073
484616,P85617
503107,P61495
359047,P29740
920135,P16819
361273,P62947
959163,P75743
785987,P74064
242462,P54312
248328,P19402
443965,P208
796194,P64088
259365,P36044
163721,P8854
619634,P66517
414242,P53999
106679,P54947
212079,P18087
966510,P84336
555306,P57646
625481,P61201
717488,P99908
500347,P71081
527682,P62236
97414,P91029
770770,P37491
871101,P34947
333354,P83302
532649,P26539
748771,P37723
81406,P74816
554808,P86817
528315,P81201
396198,P17535
794916,P14157
419340,P26831
793998,P60131
484503,P2802
880350,P42156
709724,P97965
948242,P55219
574630,P73382
85865,P912
172397,P52608
47932,P28421
221268,P16912
815081,P18995
180945,P82158
814889,P40651
892774,P86401
149582,P72990
438787,P55816
42741,P50552
96007,P94602
209137,P53491
724708,P82590
424553,P82380
260229,P13068
273800,P24686
958766,P97537
483058,P80280
978631,P63595
599300,P9163
594942,P71871
107447,P42256
474374,P39563
12593,P82008
71057,P15805
709385,P86454
956189,P67199
890066,P17474
531973,P24218
940302,P99686
106467,P83210
876344,P14560
10300,P49095
432982,P27809
166452,P16206
433514,P63239
427803,P81116
180995,P16633
102128,P84431
56823,P67368
54066,P60578
564923,P52668
54281,P42492
83502,P72646
522557,P529
494470,P56680
927181,P2197
772640,P88409
370729,P81683
376559,P16884
525066,P21299
248514,P84456
779054,P2228
949796,P98994
408778,P1639
63471,P50686
762589,P86377
85468,P99963
282077,P60199
559078,P3854
925442,P69078
234108,P40918
878270,P90628
814630,P45915
200936,P36143
172585,P92765
678626,P19499
87237,P967
294836,P98809
419285,P4094
671061,P38029
342451,P15615
387884,P58996
237135,P83595
212180,P20820
799444,P37550
636452,P65892
862864,P25709
315898,P31104
726938,P86108
640119,P58389
553636,P66760
766025,P64061
188879,P64115
196286,P12186
449492,P95924
633249,P9189
136018,P4593
615189,P44271
652992,P37937
623603,P3118
996850,P33994
715835,P88966
590013,P59317
566622,P76893
423550,P22202
105628,P57819
312938,P49712
477170,P85824
626668,P79159
317653,P23372
462716,P5484
329069,P82795
600613,P97332
87033,P11800
821793,P12754
668634,P59126
989343,P67561
813400,P21698
642613,P26486
995637,P80354
203525,P1469
465578,P45508
601871,P53106
870412,P68643
379487,P57773
715816,P96183
325681,P19865
313446,P41381
556064,P32029
69761,P70551
606146,P67357
737147,P9545
293783,P99468
460609,P95656
545187,P94455
687948,P24202
415965,P71495
597653,P57699
533751,P67929
614309,P2334
816693,P25126
405181,P97552
722012,P23270
683757,P62483
987333,P37723
600410,P26037
89386,P14824
110305,P15223
312016,P90582
759729,P69764
76771,P64199
565853,P88639
363298,P86239
957501,P14560
3121,P36813
672983,P24357
662927,P1260
826122,P90550
130390,P10325
384416,P9794
202552,P65739
340600,P36088
651868,P24833
227701,P42074
803815,P30217
164029,P31056
228138,P82709
292967,P78615
746188,P71628
270347,P39826
787704,P94088
661986,P33883
540567,P82606
846841,P97098
694902,P76911
906728,P568
67184,P83038
143590,P76699
971277,P83622
653844,P81287
280312,P63695
407265,P49271
163716,P94770
921066,P8854
894215,P84456
704024,P68281
225422,P87378
112410,P7109
539998,P90108
201302,P86212
176396,P31964
34453,P72810
60132,P85959
305164,P41418
582796,P26048
223563,P876
475316,P46745
171849,P34983
248741,P78139
127640,P56843
370554,P36826
14819,P77484
429794,P99443
755262,P81712
582945,P89314
57,P17103
180019,P63981
886053,P51983
448395,P96076
741925,P45496
995341,P93305
286689,P20883
139308,P6975
536719,P86131
394307,P11263
138401,P32925
630855,P83058
247327,P19346
366878,P157
357156,P71881
165405,P25979
518541,P9113
186667,P57695
77011,P99405
232119,P84170
463396,P33751
737558,P6596
553103,P81083
4673,P77058
489057,P80933
38370,P97149
922280,P88872
21450,P6027
916831,P84337
940215,P42768
106164,P52822
946871,P78813
116500,P81717
568266,P94219
873241,P36223
435319,P59428
128621,P30784
527702,P48347
738691,P33314
229559,P89762
862257,P14003
228002,P36109
209431,P67186
794155,P11486
130078,P61675
69104,P84236
890995,P67996
467734,P41089
886416,P64848
660070,P10609
324983,P5407
244092,P3935
486739,P65622
57954,P82974
297998,P66183
305628,P49555
159891,P68869
426296,P5919
523885,P44164
525266,P12420
940593,P78866
241411,P82609
55213,P36941
434478,P2931
854007,P82039
130932,P66101
443430,P98481
897029,P70235
489947,P75282
942302,P44988
177775,P39493
957748,P48178
191031,P65726
143908,P83337
789928,P79881
982873,P19296
784189,P80822
192533,P70897
106864,P69542
615510,P25735
254609,P90119
325998,P76991
199843,P18617
605091,P60362
707289,P22109
725349,P28194
599399,P59615
18057,P29585
280236,P78454
169082,P28168
459306,P25469
263068,P96919
974576,P55134
108100,P52524
68684,P79078
264488,P78572
647713,P78261
410964,P32715
141119,P44291
68007,P23177
711551,P99525
659802,P51283
575745,P27286
849551,P10811
948443,P45173
173654,P14009
639757,P48137
739332,P74078
875433,P48743
202487,P8118
377835,P69646
387157,P86182
88902,P84675
626388,P87215
422896,P22615
412022,P70182
469419,P79158
63586,P70494
229960,P52378
846667,P20628
812120,P94516
530539,P26381
294403,P58908
113008,P55944
654090,P49629
654794,P92453
954605,P33122
325017,P87242
175266,P53270
242214,P10516
677069,P49018
255217,P93976
67000,P79231
321651,P92504
855456,P60203
520096,P81417
697169,P99820
96880,P26126
941714,P97150
553729,P35336
112862,P92270
614042,P2936
325813,P90546
444255,P49898
38590,P36671
860140,P38487
548766,P63108
408326,P65798
159478,P17740
711990,P40640
278020,P50899
715245,P1880
302112,P9010
971665,P50061
920700,P86631
278955,P54094
646030,P57347
14590,P62151
853818,P67702
468165,P65509
745819,P26881
262886,P24747
966838,P53464
