User id,organization,organization type
232208,O8044,C
314302,O9859,G
314072,O9486,U
745845,O6095,U
938769,O6356,C
768443,O547,G
854655,O7649,U
770607,O1846,U
9017,O9865,C
907215,O9227,G
768928,O2662,U
468262,O9454,U
554856,O6905,C
67918,O964,G
205342,O8354,U
965881,O6890,U
110851,O8307,C
287732,O6150,G
837726,O932,U
845009,O8801,U
885430,O5997,C
226441,O7127,G
425507,O597,U
548670,O4853,U
204604,O4395,C
255206,O2187,G
655820,O8414,U
898376,O6525,U
713219,O8217,C
376098,O7317,G
514650,O7953,U
45115,O4993,U
561118,O7508,C
851173,O7055,G
722738,O1107,U
715115,O6928,U
575002,O3255,C
552691,O7691,G
694743,O2777,U
43705,O1459,U
916894,O5589,C
194396,O7359,G
722863,O9111,U
955037,O4676,U
569612,O7043,C
997700,O5890,G
669855,O7232,U
611452,O7758,U
676267,O307,C
230676,O9044,G
366639,O7784,U
609230,O2532,U
919541,O2860,C
49418,O7893,G
716587,O4248,U
326203,O7042,U
305719,O2054,C
577454,O4305,G
581099,O8106,U
196868,O5234,U
446361,O7801,C
886312,O6811,G
389965,O7110,U
593020,O370,U
707136,O9157,C
798395,O456,G
384091,O6183,U
284025,O7464,U
265650,O4284,C
20634,O2318,G
357855,O1555,U
568322,O9524,U
63290,O6629,C
787628,O878,G
709677,O4967,U
83484,O6690,U
679677,O5387,C
97002,O3199,G
337244,O9473,U
126047,O1999,U
752708,O3847,C
659296,O9650,G
973395,O2048,U
486792,O2131,U
821588,O6393,C
783896,O5016,G
229052,O6723,U
266755,O6856,U
80460,O1524,C
381822,O2914,G
600077,O7750,U
693412,O9927,U
192064,O1932,C
78181,O3043,G
22147,O6946,U
552505,O7518,U
281282,O8466,C
428482,O9290,G
286030,O7918,U
602471,O3427,U
937375,O272,C
621645,O2047,G
972318,O4759,U
807217,O4105,U
473892,O5915,C
643195,O9852,G
569225,O7624,U
253703,O7560,U
777260,O398,C
927178,O451,G
207434,O1700,U
882534,O7285,U
353250,O1066,C
596172,O8643,G
630980,O9125,U
94732,O4581,U
154852,O2871,C
699738,O3543,G
667064,O2796,U
998365,O8355,U
44949,O8137,C
803540,O3228,G
753308,O4236,U
477305,O5347,U
519638,O4261,C
531971,O4680,G
604117,O9156,U
565392,O8308,U
493160,O5649,C
991020,O1759,G
368959,O1206,U
26329,O3272,U
776571,O8330,C
34528,O3648,G
614439,O9096,U
234523,O546,U
200880,O1547,C
51905,O6770,G
847144,O2519,U
16492,O4004,U
459328,O6117,C
253358,O7104,G
107681,O1401,U
777705,O2026,U
924854,O2171,C
399316,O3154,G
78672,O5258,U
201093,O2504,U
90452,O8364,C
642743,O7636,G
609457,O889,U
534436,O5882,U
789565,O6250,C
976731,O7216,G
470756,O1882,U
889030,O7368,U
704830,O4814,C
345075,O6739,G
287448,O2455,U
55208,O8843,U
128476,O2701,C
143267,O2476,G
983779,O652,U
930676,O543,U
643303,O3256,C
926546,O5940,G
134300,O4725,U
200799,O4380,U
686051,O136,C
62013,O9800,G
397293,O1609,U
436269,O7232,U
993114,O6563,C
826529,O3683,G
579059,O6995,U
972528,O4083,U
389649,O9910,C
760826,O479,G
32887,O8012,U
939212,O4355,U
71884,O5767,C
965135,O9039,G
931901,O1192,U
14199,O8043,U
234456,O6676,C
136981,O7738,G
150600,O7314,U
683954,O2090,U
619367,O237,C
97457,O7858,G
339363,O4064,U
833478,O9859,U
653731,O1397,C
813563,O8267,G
628414,O2570,U
240850,O246,U
169813,O8869,C
937904,O8327,G
67770,O6704,U
318578,O7790,U
678370,O6134,C
23886,O8919,G
430584,O3866,U
439480,O7081,U
844532,O7112,C
125815,O5416,G
139890,O5095,U
505037,O6630,U
864574,O6469,C
222636,O6039,G
747384,O3999,U
712227,O58,U
919081,O5245,C
530862,O7985,G
9602,O6966,U
900859,O8104,U
596501,O5344,C
318894,O8310,G
675338,O1953,U
59638,O1177,U
232025,O2435,C
279102,O3211,G
48007,O1137,U
604404,O6560,U
664438,O2559,C
221164,O573,G
876353,O6198,U
380444,O5823,U
645742,O7883,C
368534,O7221,G
130966,O2707,U
654434,O2628,U
517703,O8547,C
678827,O9364,G
235006,O5715,U
764306,O3983,U
857743,O4609,C
495701,O6891,G
613751,O9526,U
681335,O1588,U
836376,O8913,C
702799,O1294,G
478560,O5401,U
320253,O2848,U
426387,O4097,C
632243,O8691,G
653666,O8788,U
883706,O4354,U
548910,O2600,C
471499,O1291,G
441252,O6366,U
23419,O1940,U
218630,O2755,C
241382,O7053,G
206065,O2288,U
440838,O1617,U
750589,O6776,C
681135,O3041,G
172154,O5208,U
685129,O6065,U
897816,O9158,C
724548,O2128,G
109843,O9900,U
724833,O6448,U
539239,O5859,C
36888,O265,G
119160,O6557,U
312408,O189,U
624348,O8416,C
326702,O8467,G
808809,O8297,U
8706,O2706,U
625482,O8400,C
991758,O6814,G
154060,O3057,U
991130,O153,U
307493,O6783,C
322998,O3078,G
886472,O1670,U
514810,O7313,U
551889,O4722,C
632276,O4047,G
612966,O1987,U
558912,O5445,U
637565,O2501,C
61037,O3018,G
947541,O6966,U
930896,O2742,U
62346,O4852,C
166171,O2166,G
736353,O2496,U
827346,O5700,U
74854,O3086,C
694518,O4851,G
433144,O1344,U
77136,O805,U
61927,O2082,C
558911,O8257,G
461453,O960,U
362077,O3381,U
5877,O543,C
648849,O7596,G
538298,O8218,U
52930,O5626,U
386040,O4563,C
454455,O7625,G
12919,O2941,U
608870,O9672,U
135662,O1036,C
123334,O4548,G
322900,O8637,U
628046,O6345,U
435860,O7502,C
19436,O7003,G
589984,O1232,U
589740,O9370,U
509814,O1236,C
86313,O9623,G
463028,O4066,U
511412,O6584,U
178533,O9466,C
160112,O270,G
555515,O8059,U
53391,O963,U
184122,O8135,C
361774,O9070,G
344281,O2520,U
469230,O7027,U
865029,O6497,C
95205,O5348,G
341871,O2633,U
143826,O7636,U
101492,O2884,C
612414,O7513,G
798080,O1540,U
965076,O9003,U
706536,O9059,C
813271,O2392,G
419738,O9565,U
126632,O9618,U
571983,O3987,C
78509,O3216,G
376140,O2335,U
480465,O1151,U
569043,O733,C
624645,O171,G
532175,O4508,U
622599,O1291,U
234521,O9024,C
94264,O3622,G
968934,O4608,U
26114,O8816,U
74695,O1181,C
501334,O4100,G
491211,O96,U
531803,O5384,U
430201,O6369,C
505395,O636,G
655569,O3094,U
893361,O3913,U
536813,O1154,C
382229,O7992,G
358632,O2536,U
468782,O3357,U
244861,O3465,C
727822,O9251,G
264724,O2091,U
13546,O8492,U
467510,O9546,C
735607,O291,G
140091,O211,U
886931,O5623,U
331076,O9835,C
898603,O5434,G
239058,O7985,U
785549,O2490,U
593600,O2344,C
255079,O1549,G
290040,O8276,U
805892,O710,U
312397,O432,C
142633,O56,G
78113,O5721,U
375828,O6752,U
512523,O3900,C
602111,O6610,G
677558,O9337,U
329879,O2471,U
792652,O9557,C
29563,O4409,G
264589,O1557,U
383402,O3197,U
337740,O6932,C
708671,O8107,G
934951,O9213,U
361179,O5425,U
634635,O2441,C
146087,O7242,G
739484,O8225,U
242445,O8840,U
387363,O8588,C
251882,O820,G
92435,O500,U
951255,O7429,U
144140,O9206,C
9270,O1063,G
305809,O1417,U
447052,O4722,U
222677,O3001,C
755955,O4688,G
843545,O2113,U
403038,O2391,U
489489,O4136,C
866358,O897,G
458369,O1964,U
877755,O4235,U
359842,O7857,C
842330,O3994,G
790077,O8538,U
430889,O9883,U
590561,O7583,C
287475,O3331,G
739698,O9022,U
580658,O5182,U
6254,O7801,C
50623,O3417,G
337300,O4821,U
851636,O2303,U
133517,O3982,C
522430,O5603,G
110511,O2707,U
996737,O7845,U
416339,O713,C
348660,O9499,G
843152,O2097,U
63895,O7789,U
91671,O8657,C
249387,O3477,G
269890,O6217,U
795843,O4965,U
220794,O5762,C
823474,O9276,G
773017,O5121,U
688647,O6722,U
537984,O4741,C
325569,O3048,G
726095,O5696,U
87067,O3906,U
130822,O5193,C
668527,O816,G
870159,O2482,U
546592,O273,U
784180,O2734,C
672601,O1435,G
866640,O63,U
516148,O3312,U
43315,O8091,C
589296,O4696,G
700464,O8234,U
684777,O7186,U
378626,O686,C
540427,O853,G
275986,O6020,U
179532,O9733,U
647933,O5171,C
949337,O3480,G
57307,O4347,U
249430,O4947,U
469374,O3706,C
908801,O2945,G
758422,O4177,U
675309,O2206,U
858849,O5259,C
797231,O5084,G
62313,O3469,U
912436,O4193,U
730440,O3920,C
302977,O1500,G
804578,O1037,U
425270,O2432,U
985788,O7980,C
529117,O2214,G
862316,O8164,U
645651,O7189,U
177093,O2586,C
443118,O3551,G
67086,O6000,U
186123,O3057,U
438637,O9380,C
176807,O4879,G
229703,O5011,U
555201,O2730,U
62766,O1833,C
873925,O8506,G
1472,O4812,U
415690,O1103,U
119381,O2015,C
718406,O6690,G
689342,O2137,U
800697,O9082,U
945827,O5772,C
53051,O3609,G
748999,O7581,U
711084,O6950,U
17007,O4663,C
179533,O5554,G
527141,O9419,U
908558,O3231,U
162975,O928,C
271586,O6094,G
476270,O9803,U
603450,O8138,U
11789,O1330,C
44741,O7376,G
813409,O3288,U
160923,O3971,U
127531,O659,C
85988,O7271,G
950359,O16,U
260684,O7321,U
484581,O1249,C
390636,O9172,G
553531,O1995,U
186081,O7518,U
96403,O7406,C
169497,O4485,G
391675,O9495,U
342924,O7878,U
236777,O6752,C
166993,O6278,G
993405,O2888,U
804542,O7935,U
834281,O3657,C
648839,O2891,G
905077,O8174,U
856821,O678,U
628763,O5471,C
506427,O8895,G
310212,O5066,U
853293,O9987,U
252819,O1362,C
592223,O8631,G
105371,O6358,U
728124,O5001,U
748731,O7882,C
705496,O8204,G
267652,O2179,U
175211,O1430,U
334874,O5034,C
322434,O2715,G
625524,O6100,U
526961,O1791,U
951361,O5065,C
821515,O1514,G
458036,O8148,U
790551,O148,U
524206,O1559,C
102046,O208,G
903480,O3307,U
724673,O5605,U
111757,O3864,C
464309,O6557,G
717336,O7312,U
175080,O345,U
605679,O2406,C
517326,O8057,G
595460,O4058,U
124698,O1983,U
813885,O1263,C
236252,O1707,G
568095,O5145,U
341050,O5521,U
38073,O7809,C
742805,O6209,G
228975,O1047,U
236062,O6873,U
117981,O3596,C
849067,O9805,G
695687,O3451,U
750972,O3907,U
373111,O8,C
166062,O4213,G
563645,O7777,U
209371,O9846,U
444579,O7992,C
758297,O5930,G
876678,O9800,U
371781,O1328,U
667428,O4105,C
170498,O4471,G
893802,O5388,U
58686,O4511,U
267457,O4533,C
596407,O4149,G
586646,O996,U
750338,O5388,U
117195,O8470,C
167315,O6242,G
881812,O5243,U
39879,O6230,U
97096,O9574,C
915977,O9749,G
402566,O7239,U
910939,O849,U
353532,O2565,C
737224,O9865,G
337189,O5576,U
649620,O3151,U
343757,O6893,C
196591,O8769,G
79298,O1350,U
666069,O712,U
867710,O7622,C
18499,O6848,G
96841,O2695,U
344658,O7291,U
342452,O8597,C
813628,O6498,G
936275,O6806,U
889005,O329,U
104011,O6378,C
657133,O1853,G
111416,O5877,U
292262,O5100,U
250843,O2365,C
697954,O5265,G
259729,O1259,U
887672,O3287,U
475125,O1703,C
479535,O9821,G
947816,O5528,U
431465,O1883,U
189280,O6519,C
550630,O2421,G
984272,O3471,U
206623,O7493,U
702536,O5782,C
459365,O8363,G
589534,O5271,U
20045,O8718,U
463583,O5342,C
598561,O1950,G
139554,O5447,U
9906,O1888,U
228466,O8182,C
337550,O1700,G
214513,O6908,U
193842,O210,U
405932,O2306,C
85502,O6540,G
347739,O7354,U
180609,O7808,U
1361,O131,C
714444,O4658,G
145434,O6618,U
76425,O9814,U
427067,O3606,C
553321,O8270,G
792801,O154,U
616461,O2061,U
26046,O2636,C
779165,O2307,G
590109,O1289,U
843726,O8850,U
874151,O8444,C
953901,O9254,G
48533,O8688,U
592819,O2103,U
919099,O6866,C
641467,O7857,G
100499,O9867,U
97612,O515,U
37063,O9588,C
983978,O9964,G
259751,O2199,U
52686,O51,U
496144,O9003,C
316913,O216,G
317473,O8772,U
901855,O1321,U
700144,O1764,C
581586,O4382,G
809974,O4796,U
873650,O438,U
420063,O6475,C
931484,O4344,G
409102,O8259,U
542616,O8541,U
456324,O6684,C
912284,O1312,G
448005,O2330,U
167033,O49,U
902144,O9914,C
668198,O6014,G
370378,O8077,U
780644,O4555,U
788847,O3992,C
155694,O4787,G
343976,O8068,U
360451,O9062,U
176856,O2289,C
597136,O9482,G
74645,O2731,U
724140,O4519,U
59020,O1545,C
729741,O8519,G
722624,O292,U
695939,O2395,U
456627,O3429,C
380781,O574,G
407329,O8251,U
561669,O4545,U
386302,O8042,C
644267,O4764,G
581854,O7026,U
508969,O7744,U
477282,O8186,C
575903,O368,G
181278,O9239,U
446700,O9491,U
260968,O7627,C
691391,O7897,G
72965,O1954,U
441131,O6407,U
689362,O3154,C
971736,O6794,G
801423,O7997,U
803594,O476,U
358200,O2172,C
372491,O5932,G
330210,O2350,U
993701,O216,U
806621,O7246,C
922090,O8230,G
527166,O7992,U
74865,O4708,U
792197,O1050,C
393165,O1177,G
475682,O8563,U
31527,O3001,U
470579,O2446,C
934443,O1346,G
792118,O2514,U
820034,O53,U
123668,O7296,C
393282,O1339,G
149835,O244,U
955834,O6428,U
815962,O4882,C
689812,O8376,G
945707,O9900,U
996891,O3832,U
549743,O2029,C
201452,O9974,G
632364,O7666,U
200662,O5090,U
777185,O2128,C
513693,O9966,G
435585,O6660,U
451791,O2486,U
712739,O7765,C
179649,O5824,G
195170,O1026,U
290664,O7142,U
325028,O6918,C
674565,O2743,G
800457,O3500,U
710899,O8679,U
406329,O1508,C
928633,O7443,G
522071,O5497,U
864066,O1193,U
36246,O1911,C
920068,O7930,G
411737,O8782,U
876392,O5864,U
130349,O2040,C
55579,O479,G
378533,O6614,U
197074,O3684,U
859239,O4495,C
376444,O1561,G
593131,O7926,U
297456,O5777,U
520556,O2679,C
587282,O8997,G
680851,O8214,U
997732,O4515,U
588807,O4185,C
138536,O6111,G
583267,O7763,U
529189,O9913,U
818700,O5202,C
360897,O8313,G
513382,O6896,U
292297,O7726,U
377853,O2718,C
427108,O6736,G
46541,O6359,U
348815,O5300,U
786443,O9858,C
249262,O4304,G
579213,O7775,U
819716,O8538,U
846365,O9662,C
67244,O1318,G
692411,O7632,U
711147,O3627,U
631110,O2888,C
138083,O5364,G
100478,O6027,U
137672,O8897,U
680590,O2738,C
830457,O1572,G
216835,O9437,U
570320,O469,U
127742,O8336,C
305398,O3979,G
536250,O7578,U
49187,O4491,U
919908,O5806,C
490929,O6131,G
350198,O7223,U
103865,O3881,U
769316,O2925,C
537530,O2277,G
171145,O1580,U
874872,O121,U
875230,O286,C
545010,O5281,G
138489,O2621,U
410877,O3017,U
627846,O5331,C
386738,O8367,G
535092,O4283,U
476630,O6436,U
59670,O9682,C
728473,O3395,G
308576,O1982,U
430205,O8353,U
524360,O3773,C
184650,O8685,G
383071,O5183,U
612959,O5384,U
274829,O7256,C
791046,O8596,G
876155,O2406,U
873956,O2664,U
543378,O8509,C
760452,O2761,G
196031,O5730,U
231976,O1907,U
270004,O630,C
516611,O3128,G
452378,O701,U
408469,O5723,U
69870,O3354,C
561571,O9317,G
320318,O1450,U
467696,O8307,U
581096,O5283,C
152824,O1801,G
594254,O2079,U
157348,O7376,U
332634,O7083,C
916976,O2781,G
697853,O2680,U
166823,O690,U
148715,O3886,C
497823,O2812,G
119820,O2423,U
212248,O3216,U
820887,O7332,C
530639,O3022,G
669175,O6866,U
609764,O7252,U
6420,O5887,C
856399,O3380,G
409711,O8589,U
215386,O7149,U
283362,O915,C
245752,O5381,G
597765,O4896,U
380050,O1860,U
426146,O4046,C
188576,O5216,G
118086,O76,U
882553,O415,U
903237,O8316,C
166452,O3157,G
370961,O9491,U
385723,O8552,U
917624,O9156,C
389547,O5536,G
103479,O7381,U
334584,O2470,U
142678,O962,C
33146,O9437,G
590464,O8070,U
629875,O7205,U
360159,O6640,C
390119,O3217,G
3732,O8854,U
700878,O7854,U
473210,O287,C
720308,O330,G
914516,O6586,U
773873,O2848,U
987183,O5597,C
15237,O5555,G
773417,O3338,U
184930,O9696,U
947317,O581,C
134803,O103,G
265895,O2163,U
883243,O1867,U
251869,O9881,C
584385,O9778,G
256997,O2068,U
588730,O5864,U
714218,O3966,C
505553,O5798,G
52811,O8944,U
393980,O9798,U
907356,O8309,C
770125,O3377,G
402464,O5216,U
40367,O4094,U
130836,O5946,C
984064,O2755,G
234863,O3870,U
374479,O9885,U
928659,O2611,C
724330,O9103,G
42546,O3795,U
497711,O1752,U
365053,O2014,C
328175,O2679,G
293037,O4873,U
720325,O5146,U
473716,O8124,C
970602,O3314,G
339470,O2097,U
217457,O3963,U
519756,O942,C
909992,O5376,G
932898,O8072,U
508851,O8606,U
586862,O4985,C
739995,O8048,G
291262,O8594,U
982291,O3063,U
885304,O1,C
425560,O8864,G
900231,O6066,U
558641,O6417,U
958048,O9512,C
879139,O2875,G
843625,O1675,U
732792,O8371,U
633101,O2074,C
440762,O9181,G
198725,O6454,U
964683,O417,U
586518,O6159,C
711097,O7805,G
238300,O2668,U
895717,O9526,U
752172,O1806,C
472960,O3132,G
839116,O2626,U
951742,O6343,U
180288,O2170,C
174933,O280,G
845034,O6314,U
619442,O8500,U
93291,O5019,C
583209,O8222,G
250198,O7568,U
509209,O6299,U
356476,O4361,C
735115,O3292,G
584323,O2766,U
179918,O4132,U
596316,O8005,C
925525,O5374,G
639687,O1270,U
638711,O8232,U
371358,O134,C
46556,O8304,G
318003,O1147,U
952521,O1659,U
644130,O113,C
185741,O4163,G
431761,O3411,U
322,O292,U
873401,O6786,C
259159,O865,G
378539,O9300,U
869109,O4446,U
864489,O9470,C
345246,O4895,G
196658,O1468,U
863029,O8942,U
144243,O7701,C
247058,O940,G
471445,O6578,U
290600,O8226,U
549680,O137,C
54724,O4618,G
580624,O1304,U
253564,O9323,U
721680,O576,C
237283,O6826,G
154060,O2185,U
729903,O7083,U
928671,O6284,C
167016,O4946,G
406876,O4220,U
320490,O4379,U
259686,O5692,C
284602,O7627,G
56402,O105,U
937725,O1369,U
100774,O3504,C
807346,O8419,G
504211,O6847,U
422058,O1444,U
412410,O8655,C
714475,O5355,G
745029,O9976,U
299110,O3731,U
295679,O9183,C
173699,O6441,G
521453,O4970,U
630966,O4531,U
711116,O9717,C
469068,O8351,G
177975,O9801,U
43787,O5685,U
887913,O5549,C
482033,O43,G
481141,O9117,U
331912,O4879,U
190646,O5047,C
792200,O1288,G
885716,O4126,U
921796,O6289,U
730797,O6539,C
738343,O7934,G
678984,O9666,U
946243,O6661,U
219531,O9250,C
781456,O4883,G
664319,O9836,U
946613,O5863,U
654529,O4207,C
754060,O5478,G
734912,O6162,U
519945,O455,U
10507,O8029,C
457582,O9494,G
317950,O9420,U
880203,O291,U
833408,O6629,C
349801,O6805,G
633115,O6997,U
445417,O305,U
189752,O6925,C
270994,O5281,G
79283,O4303,U
818866,O1846,U
735565,O323,C
204512,O1784,G
327776,O8897,U
551056,O4492,U
208763,O256,C
816933,O7477,G
361372,O9692,U
917377,O8359,U
473898,O3556,C
324718,O9603,G
604857,O3314,U
43466,O172,U
381540,O37,C
876476,O5921,G
257320,O7457,U
950048,O5638,U
485259,O9806,C
606140,O4813,G
179865,O3944,U
889734,O4269,U
415597,O493,C
769989,O2958,G
270368,O3277,U
768049,O844,U
261962,O4932,C
157867,O886,G
832150,O6069,U
789141,O7390,U
541386,O6459,C
324084,O9342,G
834198,O6620,U
554858,O5523,U
352536,O562,C
280952,O9433,G
644916,O6758,U
594500,O5388,U
501947,O5813,C
387509,O9093,G
455071,O4006,U
444340,O6845,U
288618,O4346,C
842814,O5518,G
472065,O3404,U
138465,O4964,U
66564,O9896,C
612121,O166,G
678083,O3324,U
303055,O7885,U
437803,O9122,C
224251,O8138,G
527110,O8967,U
382353,O3260,U
143716,O3025,C
442057,O1361,G
946582,O8140,U
882941,O1932,U
325798,O4810,C
547657,O198,G
316323,O8095,U
224549,O7896,U
377841,O4226,C
769883,O4754,G
236467,O7440,U
411801,O114,U
441882,O7067,C
167704,O5223,G
423400,O7184,U
359028,O7646,U
383508,O6779,C
634695,O5916,G
743645,O4807,U
30813,O9148,U
794172,O7198,C
491567,O8169,G
448922,O3775,U
455058,O6270,U
822584,O110,C
457171,O562,G
232580,O4086,U
976322,O2388,U
937307,O5522,C
432841,O3990,G
262955,O1060,U
620887,O212,U
788452,O8577,C
375188,O5827,G
76320,O1085,U
314760,O8239,U
417048,O258,C
650960,O7659,G
822101,O4949,U
661464,O2522,U
70341,O4399,C
994329,O4257,G
328150,O3313,U
280496,O2889,U
829072,O3857,C
186555,O3562,G
609052,O9748,U
839468,O7066,U
495221,O1924,C
629901,O1211,G
932253,O1364,U
866298,O155,U
692957,O8262,C
761517,O8431,G
165819,O6958,U
388793,O7189,U
536756,O94,C
401182,O4,G
38453,O9881,U
410001,O8069,U
62845,O2242,C
16697,O3629,G
904565,O6828,U
925482,O7025,U
474953,O1928,C
251149,O4174,G
280685,O366,U
382798,O1643,U
108851,O9969,C
671434,O1791,G
659238,O6279,U
908797,O2073,U
264622,O5647,C
177304,O4893,G
193922,O70,U
171788,O6757,U
433911,O7055,C
875177,O4693,G
662233,O2243,U
231984,O6639,U
622769,O9579,C
961833,O7223,G
175795,O2236,U
69664,O2470,U
972185,O6075,C
640642,O895,G
108651,O4822,U
695428,O3887,U
653174,O9952,C
908860,O922,G
2101,O1196,U
58072,O594,U
47394,O6770,C
41143,O5224,G
179997,O5602,U
439990,O2743,U
268558,O4699,C
21545,O6548,G
714560,O6559,U
576120,O8424,U
47651,O8472,C
784307,O1966,G
23875,O6829,U
178002,O9924,U
620247,O2959,C
55866,O7616,G
981995,O8052,U
149271,O9133,U
772463,O8659,C
795900,O8503,G
909016,O7484,U
100796,O4177,U
846286,O5735,C
966681,O6225,G
324029,O1058,U
582782,O2065,U
314700,O9348,C
909629,O904,G
279018,O7575,U
238830,O2815,U
561654,O6738,C
50443,O4333,G
853058,O1716,U
775411,O4399,U
551684,O7728,C
963127,O1189,G
304622,O8450,U
960473,O5828,U
190524,O6750,C
18636,O2635,G
611985,O6417,U
147715,O6544,U
824380,O4100,C
976264,O3278,G
730311,O302,U
944536,O1299,U
15111,O5919,C
365552,O784,G
192197,O437,U
493246,O6368,U
898764,O5625,C
701667,O7144,G
85175,O7413,U
589982,O9580,U
705028,O8958,C
737431,O5700,G
283216,O9961,U
920877,O4005,U
420941,O3702,C
541765,O5357,G
544022,O9092,U
969878,O1215,U
943859,O4514,C
735759,O3769,G
821488,O4386,U
604502,O8194,U
362860,O8551,C
335863,O7657,G
451045,O8607,U
754600,O7982,U
326221,O112,C
354889,O2733,G
734671,O196,U
991048,O8077,U
830281,O622,C
837405,O7948,G
833818,O9406,U
670645,O766,U
241114,O3216,C
879362,O1288,G
994452,O2262,U
197280,O6696,U
839746,O85,C
508811,O9234,G
191116,O9570,U
219911,O3053,U
361433,O7136,C
347793,O7020,G
311499,O7705,U
777993,O7899,U
395343,O6518,C
957042,O1972,G
551017,O867,U
408669,O6398,U
451310,O4718,C
82377,O3978,G
364316,O2510,U
488303,O8908,U
607259,O5322,C
920165,O5221,G
918510,O4215,U
196365,O7228,U
177301,O5754,C
194279,O6117,G
86278,O2837,U
407241,O3214,U
764034,O4366,C
318684,O380,G
373222,O6858,U
665557,O5338,U
507669,O3129,C
546305,O2401,G
889874,O5833,U
960203,O764,U
564694,O5359,C
625045,O1789,G
458354,O3430,U
662931,O3285,U
344656,O5439,C
375012,O6631,G
917467,O602,U
653906,O1634,U
440663,O5117,C
338168,O3928,G
182134,O9336,U
774398,O1493,U
625958,O6515,C
215099,O4593,G
82173,O5366,U
993196,O9857,U
386856,O8400,C
25917,O1736,G
140300,O8582,U
107747,O6359,U
17442,O9672,C
468339,O8374,G
515365,O6181,U
794187,O4226,U
935498,O3877,C
62576,O8703,G
756432,O9649,U
65255,O8624,U
622964,O5844,C
701575,O8115,G
382611,O3535,U
396474,O6269,U
167256,O5,C
723330,O2591,G
306687,O2558,U
716653,O726,U
838289,O5678,C
766322,O841,G
943074,O1522,U
251501,O4353,U
33667,O7302,C
651085,O2228,G
92784,O8372,U
889853,O3586,U
905653,O2706,C
497810,O3223,G
988698,O1955,U
256967,O2419,U
621943,O5190,C
951387,O3137,G
776850,O9784,U
214575,O282,U
237353,O733,C
737933,O7275,G
426485,O4971,U
185586,O1935,U
320260,O8563,C
257547,O5459,G
241988,O7159,U
971552,O9011,U
498011,O6921,C
273178,O1108,G
639669,O3369,U
220118,O9151,U
434677,O8816,C
698927,O8641,G
883436,O8486,U
350352,O3629,U
160598,O7597,C
312449,O3864,G
662173,O1178,U
907785,O4887,U
496735,O1818,C
424226,O7807,G
249690,O2277,U
934457,O570,U
89326,O879,C
190894,O9937,G
486381,O7292,U
670344,O9757,U
350425,O5361,C
25104,O5660,G
842051,O7539,U
404362,O6774,U
391075,O6788,C
829108,O5045,G
251605,O3720,U
242554,O3587,U
754313,O503,C
605781,O5836,G
275362,O2747,U
314889,O2308,U
476122,O9669,C
735997,O3227,G
351763,O8668,U
714805,O470,U
165535,O1251,C
933529,O4257,G
249235,O4804,U
688222,O3904,U
545270,O1067,C
994396,O9471,G
866369,O3316,U
458074,O8663,U
357105,O3876,C
784422,O4582,G
825802,O794,U
934580,O1273,U
638667,O7838,C
466845,O3410,G
8681,O3019,U
749383,O6601,U
868464,O9138,C
145559,O9092,G
517819,O7326,U
442122,O8911,U
950283,O2608,C
547704,O3734,G
13633,O823,U
211559,O2600,U
645884,O5749,C
142826,O7188,G
868019,O9926,U
454753,O2764,U
450601,O7534,C
400206,O8041,G
313543,O39,U
947682,O3097,U
946780,O9179,C
417614,O7490,G
159856,O2160,U
99121,O972,U
940811,O2641,C
681117,O2019,G
497679,O9765,U
167387,O5335,U
576165,O7303,C
186316,O4018,G
737135,O9461,U
491481,O9705,U
77340,O4360,C
581357,O5866,G
463642,O1660,U
752479,O5515,U
600563,O6028,C
187660,O3433,G
859740,O4442,U
665472,O7584,U
560868,O6364,C
288329,O8827,G
525156,O2551,U
496161,O9189,U
458944,O1671,C
161211,O9557,G
431278,O1507,U
457709,O5649,U
974998,O8438,C
324841,O7221,G
894471,O4328,U
206705,O6834,U
626143,O6575,C
547556,O8876,G
268808,O8552,U
131198,O3704,U
779455,O3994,C
851179,O9370,G
637415,O8553,U
277602,O9009,U
577754,O4529,C
915694,O939,G
395743,O3217,U
809972,O3823,U
998954,O9878,C
211463,O8050,G
201131,O818,U
712661,O7772,U
757024,O5725,C
16671,O9117,G
609097,O3435,U
873126,O4769,U
310011,O3965,C
622541,O5435,G
376742,O5908,U
272274,O6619,U
180613,O4537,C
918377,O621,G
157920,O7750,U
203585,O6999,U
609353,O2845,C
756644,O2505,G
611702,O1268,U
91552,O2133,U
763736,O4899,C
325313,O7292,G
546978,O5568,U
617941,O6288,U
599669,O4397,C
549727,O4639,G
430850,O7493,U
294775,O2111,U
826366,O4446,C
695799,O8308,G
472520,O3627,U
936550,O6978,U
694018,O3694,C
764117,O6224,G
495182,O8440,U
990270,O7093,U
939136,O9827,C
437376,O3893,G
428931,O3212,U
464190,O5572,U
406599,O4117,C
688083,O8415,G
257631,O2688,U
127418,O2846,U
496280,O9859,C
467040,O9156,G
736317,O8422,U
865129,O8155,U
686841,O4669,C
750689,O5742,G
710596,O5905,U
247445,O4389,U
74630,O7761,C
270119,O2179,G
495533,O5899,U
148449,O4781,U
944706,O8447,C
650956,O1357,G
650308,O7106,U
64557,O3878,U
755325,O4566,C
441298,O4548,G
698183,O5547,U
390298,O1487,U
741741,O2146,C
263871,O8927,G
651734,O9696,U
978231,O8108,U
520649,O6052,C
416138,O8742,G
89373,O3424,U
686227,O9053,U
