User Id,Skill ,Skill level
118300,S34342,4
98330,S34555,9
998013,S82496,2
346588,S79249,8
251273,S21656,1
952487,S74839,7
546452,S42013,7
466259,S66900,10
834621,S23691,6
296454,S43331,2
584735,S92328,5
646417,S85005,2
717789,S71553,3
395968,S51567,5
869719,S58812,8
961169,S23513,9
704945,S77611,1
483498,S19071,9
787663,S84695,1
467590,S34772,3
428001,S46046,6
120546,S89590,8
362199,S92864,8
959183,S885,7
230161,S95387,9
735023,S58252,7
514837,S28283,2
488249,S69132,8
466735,S36205,4
965829,S33754,1
610562,S21663,1
160002,S27835,10
458387,S67269,4
428622,S13195,1
478359,S64681,7
7850,S92901,10
77858,S49120,10
64498,S37917,7
258211,S25623,7
219746,S36905,5
90067,S42116,7
537287,S55855,2
76311,S99911,8
198815,S33726,9
852842,S72731,1
972320,S29284,5
604621,S50077,7
385588,S26123,9
168307,S39887,5
4873,S75929,7
622920,S11476,2
858509,S21492,7
775564,S34020,9
25629,S1344,7
680657,S29809,7
449442,S79023,6
88739,S81586,9
840089,S16940,7
83100,S13123,8
599462,S34994,1
553740,S2675,9
633628,S46989,10
671642,S2308,4
983589,S19015,8
154943,S42086,1
119350,S53436,5
848480,S58098,8
288288,S90040,8
139683,S76509,9
5475,S91564,9
773563,S91506,7
31416,S95724,8
27924,S39587,7
24992,S64964,4
701941,S59180,3
586643,S41825,4
841757,S32806,10
883557,S5252,6
370123,S83629,7
790713,S90800,4
829885,S29257,9
492394,S58491,9
961484,S45409,7
672710,S49531,6
763346,S43197,7
931958,S74762,7
640623,S18156,4
880026,S39266,5
225286,S28550,6
554778,S82238,2
301184,S58262,6
896387,S87234,7
894967,S20362,10
201801,S64941,7
26525,S2241,9
849428,S41171,7
243691,S57200,2
343630,S8659,8
672432,S87460,10
62899,S86964,4
762670,S97066,9
520458,S65336,5
794013,S5599,7
73698,S73465,6
192591,S30985,9
23062,S61020,10
127475,S59692,9
352749,S34460,1
531867,S42221,10
973865,S59763,7
193241,S97335,7
103546,S99185,6
259262,S40556,3
889200,S74080,3
35187,S86326,5
575556,S45138,6
373129,S15759,7
690208,S16982,10
642292,S18875,8
296363,S43399,2
328021,S4484,3
414716,S35157,6
46868,S50111,4
87649,S92226,9
89431,S21897,3
71222,S4163,2
18270,S35107,6
436867,S96444,8
635697,S47702,5
180685,S10722,1
624820,S57148,3
911679,S58659,4
601265,S31727,10
891833,S33325,8
320870,S71252,4
512176,S16171,5
656300,S89867,9
798599,S32383,8
852698,S97828,1
865818,S98790,9
655363,S70009,6
598551,S81174,9
283132,S95441,8
589360,S56090,10
641638,S84215,3
793216,S19792,5
472206,S28261,5
279836,S76651,9
998282,S58587,3
633774,S90903,4
226146,S98944,5
720491,S51329,3
434401,S27626,4
503058,S87780,2
451190,S61981,10
962798,S20879,9
186100,S77990,8
739070,S40344,6
942843,S33806,6
994967,S27096,10
242369,S61415,6
859192,S47211,4
859083,S87029,9
659213,S10696,6
196918,S13347,1
489197,S65420,9
208905,S27314,9
981581,S40925,6
90164,S90298,8
530061,S6871,7
829235,S86476,4
265126,S79947,4
265188,S48881,7
925023,S22336,6
45383,S93719,9
488804,S20171,4
192821,S15036,10
541133,S91301,7
791340,S54917,1
572906,S95383,9
665159,S95138,3
510610,S21909,9
33128,S15723,6
304715,S95112,5
125405,S39911,8
983039,S1141,1
368317,S36575,9
446210,S52177,8
984849,S4293,9
875812,S19212,8
800093,S67690,7
205718,S54450,7
151453,S94993,7
214572,S50250,4
673114,S38956,5
336489,S51743,8
301445,S5651,10
778496,S52167,7
859974,S89646,7
485500,S62622,7
236163,S24892,3
2596,S38517,1
648346,S39776,10
398696,S60496,4
344597,S93506,10
265162,S74054,3
759176,S29999,10
94164,S19776,5
953845,S84649,10
816169,S79963,4
853069,S56470,9
839901,S15125,5
435180,S89732,1
803655,S37441,1
97942,S24153,7
639607,S24457,9
673340,S93707,1
924711,S74701,5
111647,S81604,1
86560,S49572,6
101505,S78845,6
576565,S58535,6
565055,S23670,5
721230,S30570,9
19858,S40342,2
846538,S86297,6
281973,S89421,5
839137,S17881,8
886344,S16439,3
264339,S41240,1
926606,S44477,9
875581,S57462,6
343608,S87161,5
644288,S7235,1
797975,S14656,9
108131,S78965,3
394972,S63814,9
244443,S10462,1
486172,S29075,9
955865,S17008,7
919335,S30201,10
629963,S73173,3
251907,S60769,3
625401,S4956,9
789915,S54820,8
593140,S64842,2
693502,S30222,6
473041,S31875,5
952841,S61758,10
899034,S95839,1
787581,S82022,1
796987,S38590,10
902409,S30103,3
501502,S88173,8
33236,S10502,9
872136,S96205,5
241393,S86821,10
393752,S7382,1
335715,S20793,5
796608,S3013,8
503008,S964,2
94903,S37978,7
391755,S44218,7
192039,S99190,9
138031,S86425,1
673777,S20371,2
974050,S44737,5
436266,S72957,10
36844,S61488,7
899010,S61639,3
351037,S3674,7
5492,S58272,3
16231,S81355,3
528107,S6805,3
713481,S90555,4
92402,S16415,6
425011,S89381,1
501793,S27132,4
394205,S61470,9
902235,S3138,10
650808,S49602,2
447242,S9384,6
196266,S32224,3
421496,S66546,4
527372,S52821,7
733782,S55294,4
432330,S28763,2
982061,S41067,5
204028,S45497,10
624169,S59273,10
664037,S73373,3
159387,S53170,6
878285,S37886,8
812833,S14438,9
291816,S5889,8
801895,S96343,5
188754,S54176,10
434693,S33767,5
458057,S88611,9
457235,S20569,9
977735,S70719,2
380881,S95826,7
852939,S79024,8
886944,S1078,5
778018,S9026,6
248646,S27605,8
883438,S95028,8
171810,S39859,4
65451,S64882,1
180543,S96652,5
638177,S13533,1
343419,S60671,2
521916,S67672,5
86227,S4503,5
241883,S43938,1
885645,S6312,7
804333,S66302,5
890005,S97596,2
340783,S37577,8
377299,S60374,9
865044,S26166,7
415097,S84139,8
983818,S48839,8
897221,S35760,7
853200,S53708,6
140870,S97382,1
280068,S16461,9
554118,S82057,4
416239,S66527,7
808658,S42218,7
415793,S37799,6
800388,S75152,7
565036,S32914,6
125445,S63905,6
437422,S37258,1
226781,S74776,6
699915,S50896,1
255965,S86352,7
126191,S38521,2
910485,S57211,9
581557,S80737,7
634601,S7228,4
93828,S87896,10
993473,S34881,9
882749,S39524,1
423023,S82644,5
692106,S86341,1
530733,S58710,7
480113,S92086,8
73091,S42315,8
415539,S29894,6
221495,S43744,9
313926,S54340,6
204260,S87136,10
740302,S64901,6
399607,S19034,4
59254,S77865,2
191583,S23244,4
181279,S18481,4
744666,S54995,8
819250,S2133,8
245500,S84192,2
851364,S24986,10
95332,S53669,2
702088,S14689,7
549780,S81217,2
593020,S90403,2
144958,S76871,3
310251,S7531,9
178787,S47962,2
626402,S73085,2
158768,S97765,5
858056,S4326,3
532903,S34839,3
522702,S92686,2
549904,S94167,2
436843,S51300,5
845116,S41038,4
775304,S47226,10
486813,S70680,8
296726,S35025,8
234122,S80076,3
393635,S39594,9
403779,S57058,3
879676,S85566,5
947410,S95395,1
602865,S8820,9
30371,S40952,1
793783,S20713,6
472305,S79687,8
361411,S81322,1
319501,S11803,10
193882,S30233,10
825730,S73116,5
865406,S16615,7
247321,S66354,1
100876,S94706,7
598271,S74691,2
357976,S11991,2
849148,S48669,4
984483,S7196,4
489263,S14850,10
622823,S68429,4
985513,S14606,8
543366,S35277,8
66159,S36321,8
277641,S47658,6
233415,S71719,4
988542,S55486,7
238778,S25666,8
958557,S42241,6
290067,S43591,4
702475,S77490,1
579261,S89773,9
394078,S29606,4
194141,S78330,2
559888,S75150,3
703989,S57277,2
578662,S75811,8
659050,S82814,2
793669,S15015,10
9574,S50344,6
723816,S3018,4
142635,S63732,7
415381,S37044,7
246124,S41359,3
958878,S74247,6
623021,S45562,5
309592,S41803,4
507889,S8056,2
603527,S24864,1
948246,S43217,1
221782,S36169,4
99951,S82244,2
280266,S53930,8
867420,S46442,9
649955,S56530,10
982976,S71473,5
870865,S24736,5
516816,S71959,10
75827,S11445,5
757031,S83432,6
832814,S47160,9
621610,S89224,4
326574,S78281,1
205759,S69006,5
696047,S20527,5
151800,S30767,3
334435,S85985,4
494867,S83402,6
977088,S612,7
533403,S54952,3
164504,S82922,5
219108,S17195,5
764799,S7761,10
772594,S80746,4
652901,S76563,6
50258,S82683,1
304326,S88463,8
163280,S11968,3
68445,S10039,10
449643,S96618,5
681922,S48789,6
721049,S23818,2
87588,S2882,4
685837,S90008,10
214152,S73852,10
184548,S26641,3
153458,S66624,5
256217,S66285,2
537408,S67979,3
69511,S96440,7
968836,S70568,5
909882,S76877,6
519267,S63697,8
805763,S78467,5
842546,S70557,9
980996,S90770,5
20558,S22984,10
71298,S19747,6
66373,S77809,9
451739,S59282,7
183923,S78882,3
291921,S21546,9
873229,S13482,7
923242,S97212,3
798052,S74844,9
110457,S21991,3
139611,S36497,2
525804,S87624,7
126204,S1887,7
923094,S77547,1
145293,S18135,3
307169,S16300,6
481542,S36915,5
77028,S70167,4
650903,S810,6
875342,S46703,2
235503,S74651,6
442324,S70214,7
568450,S31383,6
72801,S6892,9
672914,S4317,7
321649,S14654,6
752626,S66879,2
309867,S30222,8
859014,S26809,9
970376,S46200,1
387379,S93499,1
451994,S76099,6
162140,S72307,3
361366,S13975,2
863844,S69079,7
910506,S59272,5
119840,S72645,4
72452,S13026,4
419209,S5820,7
274620,S73446,9
281870,S75270,5
84524,S16247,3
432118,S33536,4
708609,S83723,10
403220,S80950,1
481317,S42736,2
324858,S86107,10
291063,S64129,8
598393,S3755,1
143665,S30991,9
885711,S36704,4
31435,S83051,6
837339,S90738,3
189684,S92372,9
531016,S45434,4
565628,S51127,9
636742,S33601,10
638403,S2962,4
653520,S26961,10
542960,S12489,2
358210,S76528,7
638430,S87632,7
288061,S95762,2
574742,S64300,3
359210,S59335,7
559132,S96264,4
310231,S10737,5
150057,S24979,8
357324,S19276,4
52281,S53042,2
798667,S55100,2
418721,S31432,5
199548,S72973,1
855907,S35094,8
739952,S96040,4
929303,S56575,7
830426,S25547,1
170039,S99456,9
10913,S68119,9
707808,S35682,7
78847,S81957,7
519867,S47965,4
920333,S5219,10
607168,S47302,9
202771,S59170,10
462999,S6,6
513352,S88134,4
515542,S13025,2
930961,S80847,9
345538,S97571,5
327965,S79367,2
424072,S40647,3
24506,S21959,1
405948,S47195,7
470290,S92543,1
75831,S73762,4
592778,S36684,1
104385,S50419,6
422317,S47835,6
85847,S35725,6
919447,S83401,9
992291,S54191,1
493331,S59147,2
600652,S57638,7
849006,S11858,8
557402,S82074,9
384207,S19877,2
693130,S47332,6
636348,S57262,5
711136,S13624,3
238577,S90244,4
338436,S44759,10
25082,S48265,4
676490,S43420,7
971920,S25860,4
716933,S18220,6
421319,S54207,4
179004,S58657,10
488568,S55305,6
26195,S70440,2
505120,S19937,7
397200,S4086,5
825410,S17538,2
714389,S612,8
416162,S51246,10
199610,S45648,9
985162,S81998,4
524949,S14299,6
232637,S85258,6
715368,S45876,6
203114,S39642,10
164017,S18344,4
887565,S43969,6
867222,S10249,10
442280,S23442,5
654311,S73870,8
509109,S4841,8
414635,S26387,8
727291,S47777,2
731571,S99029,4
211844,S42092,9
9693,S44512,10
924534,S61163,7
970697,S4914,5
714541,S47387,2
628922,S53557,6
977117,S63021,2
413940,S72547,3
615282,S61880,9
175928,S71195,5
710493,S199,4
168018,S96222,7
136898,S59179,3
493665,S31290,2
439197,S36005,8
595894,S53224,5
480173,S38480,10
862960,S97458,7
646555,S94781,8
634860,S9515,3
303961,S35836,1
67998,S9278,3
570275,S55717,5
448349,S33257,7
506548,S62841,10
315815,S12196,10
305294,S77283,4
98822,S50682,5
847458,S38137,9
596732,S84847,6
123328,S55388,7
101909,S13657,8
592153,S85372,1
168876,S41673,9
604169,S39606,2
999182,S58952,5
292474,S48601,1
60512,S30006,3
208090,S64152,3
199498,S84162,3
406931,S61168,1
489441,S78299,1
806522,S41014,3
570051,S38405,7
893016,S5350,5
218483,S61588,2
168631,S25791,2
166238,S39115,6
904564,S33920,5
615643,S2032,7
284106,S73623,4
234316,S86605,6
516877,S8718,3
76035,S69028,6
796820,S48116,1
123738,S83920,3
627198,S28672,10
511190,S69254,3
227084,S22836,8
197875,S87211,6
747653,S59388,9
413414,S35284,4
223163,S5726,5
552686,S35033,1
394329,S56980,10
559373,S24332,5
953310,S54877,2
723581,S42561,5
419017,S46703,10
56421,S73492,4
372726,S78362,8
122045,S72338,1
290203,S99217,7
533165,S26631,8
891811,S9714,9
303927,S64024,5
868051,S317,5
60181,S19111,3
18884,S90386,2
633747,S42277,3
173268,S58842,1
551695,S43181,8
201025,S24247,5
382619,S77725,5
994410,S73701,10
992770,S58391,9
982342,S24045,7
88573,S97887,4
124245,S51050,5
77509,S25899,2
505484,S67837,5
59008,S47533,7
468248,S5553,2
445532,S98414,6
126764,S94939,8
466352,S99909,4
205489,S95467,6
720806,S95733,6
311302,S75990,9
631881,S89170,9
148473,S50017,5
703554,S62010,3
753292,S17820,4
263521,S60554,5
341750,S54100,7
480890,S24405,10
136240,S80362,4
559484,S25183,4
737187,S87062,9
469229,S16898,8
82988,S88966,9
304857,S34238,8
129899,S72470,5
409689,S40278,8
21035,S76769,1
938804,S88011,1
468006,S49435,9
325671,S77426,5
14318,S97829,8
869262,S89743,10
521972,S69171,1
217041,S17063,10
803935,S49113,7
782730,S31722,10
738120,S82050,5
677782,S58290,3
48080,S36700,1
185906,S93889,3
488165,S32686,2
640192,S68596,6
283858,S19195,4
523193,S9227,7
833602,S3913,10
577278,S30915,10
675528,S95390,3
548643,S61950,7
484022,S9015,8
332918,S71529,8
269732,S99834,5
139538,S98041,9
779310,S75909,4
378718,S517,4
294200,S9991,7
817449,S24409,9
732941,S65192,9
497096,S27893,1
443465,S53721,4
316970,S52893,5
197054,S28542,7
726300,S42588,8
558502,S59235,7
299060,S81824,10
780976,S82819,4
846471,S79787,8
192225,S82120,7
309490,S74674,5
877754,S5168,10
442972,S64739,3
521400,S31272,4
634541,S26278,8
359174,S72678,9
348929,S44245,10
155876,S65852,7
751080,S14555,10
224280,S25785,1
609338,S21186,3
281472,S1755,6
625572,S90055,2
768403,S3054,1
682587,S58040,8
823739,S97700,10
474943,S7940,9
163897,S77568,2
263110,S32219,8
135828,S62652,5
427538,S71163,8
623413,S17148,8
792499,S5757,1
339790,S59202,10
508398,S20174,2
143348,S30311,4
328208,S17697,8
901876,S69337,8
589586,S65831,10
597766,S4284,7
494369,S99182,6
726932,S54327,10
177311,S83822,2
265597,S5723,2
973945,S6248,7
584826,S5198,6
335171,S36362,1
328575,S78563,1
602537,S1934,4
497374,S67286,5
125101,S45996,10
581522,S78740,4
574912,S51886,1
952742,S54490,3
482776,S91028,4
679172,S14290,3
80625,S31480,5
94599,S28218,4
742464,S82633,2
456319,S60867,2
405513,S54162,10
163155,S38592,10
849568,S27589,5
505841,S11271,2
561285,S84416,9
419304,S4787,8
48559,S30705,7
561298,S12857,10
213155,S94296,4
95811,S51303,8
994022,S82076,3
266795,S32536,2
149502,S37984,5
749091,S52344,1
57968,S71494,4
511984,S76536,3
43612,S79191,10
776079,S15897,10
11451,S28775,9
347462,S97489,4
302100,S20530,5
914609,S76327,8
140867,S59514,1
999851,S37831,2
329098,S35237,3
82170,S56159,9
527298,S73404,6
161749,S93745,9
288033,S79368,4
95437,S98944,5
679764,S46118,6
582389,S98719,9
831223,S21310,2
386753,S62780,5
96690,S79553,7
280050,S32988,2
650961,S34602,7
739529,S30546,9
953545,S19208,7
578508,S98785,9
10549,S1758,3
582787,S59973,6
303925,S33653,9
666908,S70070,8
953957,S60296,3
703067,S50518,2
381827,S5005,9
145182,S93499,8
3973,S63234,4
600285,S15025,6
61873,S24356,1
241808,S8927,5
173581,S55497,10
609972,S87365,7
76373,S12336,4
59503,S21160,3
159371,S16701,8
881962,S61509,8
340813,S60378,3
388926,S13518,3
387296,S32812,10
640078,S67814,3
376909,S91196,9
120484,S22191,10
536769,S38919,4
273624,S2820,8
329096,S79367,2
548124,S56403,4
966445,S12295,6
507957,S26786,6
712527,S59827,4
796538,S26019,10
346597,S40459,6
691877,S80513,2
157843,S69138,2
999172,S71798,7
24761,S59776,4
906485,S7514,10
788916,S58495,7
988337,S14706,2
898383,S99442,9
896235,S91470,10
784288,S52875,3
371726,S7210,3
759443,S67868,2
625200,S77138,8
240113,S91996,6
605490,S12515,3
35271,S15435,6
163328,S55931,1
89542,S62844,7
397832,S65185,8
275154,S39971,6
929774,S41836,1
620187,S68919,7
793999,S17627,3
381776,S25095,9
849879,S32375,2
397664,S34806,8
611986,S33199,10
719497,S2177,7
966726,S619,2
294796,S28249,9
898144,S3558,10
154396,S5327,2
692888,S4270,4
546902,S30022,10
921465,S26889,5
522415,S65030,9
369654,S93104,2
649167,S96068,4
92840,S78252,10
359597,S2444,1
166149,S96428,8
125379,S34397,5
509234,S66347,10
343576,S74953,8
142659,S98135,7
783370,S42348,6
196885,S54191,6
746093,S5906,1
706369,S71739,4
630680,S20361,1
180811,S57049,8
218322,S42991,6
128502,S58272,9
244188,S83249,6
167462,S60074,6
426091,S34875,7
496143,S48277,8
764319,S52794,2
11103,S5679,1
388494,S79886,5
502299,S55147,9
572517,S16602,4
129571,S69025,4
196163,S65497,4
923367,S9657,5
442412,S12943,8
477423,S39570,10
974938,S63644,7
122750,S73296,4
510278,S46684,5
129301,S2389,8
719495,S52539,1
85731,S63123,9
575959,S86651,10
599152,S59595,10
422103,S41162,3
518751,S93977,3
856311,S71221,1
391340,S50882,4
754544,S52656,1
762842,S10109,5
747399,S7851,8
204576,S91291,10
759417,S87405,8
34311,S94099,7
612313,S79271,5
893282,S82846,9
518993,S39440,9
217322,S46431,9
595086,S66268,3
17609,S33113,7
428599,S24728,5
797405,S2751,6
85891,S86861,8
648376,S16225,1
367733,S60441,7
605211,S52741,5
401233,S98146,7
992881,S6193,6
146989,S62803,2
417346,S70384,9
568588,S87270,8
602541,S32857,8
457947,S72046,10
15922,S23077,6
458843,S10645,7
149463,S57521,6
953929,S43869,8
891033,S68276,4
270473,S16783,8
910601,S46299,9
572986,S16275,2
536492,S31219,8
809907,S47670,3
215821,S54823,1
721779,S21786,10
889738,S22344,10
825277,S93447,5
742866,S25764,3
216398,S98119,10
699616,S77950,8
155747,S13023,6
704397,S2891,10
116288,S42614,7
510628,S28365,10
515002,S68349,10
647350,S13061,5
729613,S97503,10
40951,S4444,8
410659,S42578,5
771023,S6119,4
659792,S33622,10
381241,S64156,5
819713,S54184,3
589971,S25674,3
118959,S96817,3
906995,S16730,2
706759,S78949,4
987108,S37958,1
482978,S59996,8
227060,S80258,6
1363,S54468,8
220771,S4864,2
118136,S41313,8
587588,S25850,10
605154,S76167,7
464408,S13124,5
745411,S60753,6
553052,S65549,3
697489,S578,7
751609,S70312,5
596998,S54417,7
879551,S68669,6
965586,S46691,1
599278,S40210,9
243254,S46514,5
610043,S97593,1
486397,S66270,5
547254,S30460,10
972798,S49819,3
346388,S46150,4
598544,S78975,3
103152,S14530,7
246949,S82158,6
43867,S58638,10
279066,S40997,5
252532,S34176,4
170519,S85262,3
992207,S32332,5
551181,S17552,6
613086,S95040,3
53401,S59163,1
342882,S52762,1
894174,S22653,8
731,S85775,3
723921,S80324,4
667018,S60917,10
672015,S89610,1
131687,S1556,7
640327,S79436,3
32645,S96,9
835265,S16341,3
937718,S6848,5
442443,S85323,7
595299,S64417,6
582752,S15079,6
498203,S17777,1
732788,S54093,10
831196,S81067,8
603580,S70197,9
89669,S25572,7
174476,S86402,2
11807,S95824,8
882768,S30226,6
296218,S41560,5
550025,S23523,10
849658,S84076,1
459998,S4771,3
396913,S96553,5
243965,S81551,6
156648,S71415,2
745348,S74885,7
862803,S69447,3
955832,S38324,8
123807,S38114,8
155355,S48866,10
232707,S68962,1
49600,S55431,5
527890,S87276,1
339961,S46517,2
104941,S72571,3
706878,S99035,1
498174,S80099,8
902532,S40799,3
531011,S78975,7
715865,S74879,2
665876,S56601,10
494597,S9289,3
346005,S38197,5
259100,S65993,7
495468,S39866,2
722589,S11171,1
89687,S49756,8
983776,S37359,9
53182,S98703,8
583539,S75610,1
812545,S20337,7
464077,S83128,3
703059,S89510,9
915918,S42612,5
358466,S57761,10
521763,S9454,5
229489,S35811,5
349593,S75887,8
496973,S75313,9
781133,S93395,4
533902,S84677,4
992484,S17673,4
381036,S48864,7
919395,S57881,5
142452,S20919,9
264319,S72984,4
431177,S16042,1
943289,S53918,1
829008,S61900,1
734711,S28281,7
990519,S85748,8
34445,S50716,1
51415,S57295,9
912850,S28484,9
540412,S47043,6
207326,S77815,9
8024,S61600,4
642294,S63026,6
884654,S57407,7
451874,S58924,1
323528,S27641,6
128592,S96571,5
612648,S65627,3
457353,S48790,6
275229,S51958,2
229224,S42324,1
932129,S75294,9
680266,S64045,9
130626,S4758,5
761929,S12742,1
608241,S87542,10
118566,S55934,3
881875,S35518,4
198590,S94644,9
211939,S44163,1
189513,S20401,3
131731,S3483,5
192352,S21874,5
370931,S1325,8
329420,S98599,7
322691,S87855,8
63576,S93514,1
344238,S3017,7
67512,S41727,5
392287,S28577,10
108020,S60747,4
563914,S79272,2
811732,S89811,7
57251,S90108,2
185174,S3925,4
846920,S44217,7
469392,S52351,3
311303,S4215,6
440972,S20716,4
696251,S46666,8
732557,S64660,8
536197,S27634,9
606945,S88591,3
183033,S25917,8
771086,S94127,7
315322,S20751,4
445707,S37870,4
770806,S9464,7
607865,S66743,4
893215,S48890,3
32895,S25066,1
319014,S62135,10
870379,S36768,6
408353,S88688,5
575643,S15574,1
86602,S2404,8
513774,S72779,5
668139,S70902,8
965092,S29580,3
283433,S93472,2
930593,S75755,9
901846,S94043,6
999838,S64185,4
568902,S52011,3
39273,S86351,2
850393,S1401,2
687002,S8798,5
522289,S49286,10
932191,S96743,9
355115,S17052,5
207319,S759,8
226935,S4313,8
843132,S4725,4
398189,S32441,4
375679,S34537,2
465119,S88514,1
760708,S21536,1
569452,S10882,3
365190,S18057,4
829280,S1370,4
460008,S46668,5
264051,S18221,1
127501,S48002,2
245609,S8261,3
422482,S3005,3
761137,S57430,3
175610,S48267,10
585972,S56990,9
520408,S41410,3
126085,S61576,6
95850,S60245,3
14614,S35597,3
189132,S35358,2
956615,S22871,3
303106,S64169,9
283538,S42345,7
171485,S61519,4
387812,S74361,6
592458,S72128,3
849653,S25016,1
657824,S94928,2
69152,S78354,5
806332,S89322,6
468840,S38555,10
385810,S33359,4
273642,S83787,3
438967,S76032,3
694159,S54141,1
212011,S33329,7
293721,S57758,6
457434,S24762,1
374920,S33198,9
811485,S59298,7
582375,S39972,9
666504,S46635,3
950598,S20439,5
975305,S83358,4
688387,S84800,3
54537,S14693,4
517428,S69034,4
299988,S76530,5
910589,S11148,1
961443,S65027,6
821803,S36984,4
160115,S66107,9
8877,S17160,9
666349,S86946,5
810768,S38784,1
20717,S84391,6
671443,S10960,8
697242,S90699,2
564560,S46353,2
740002,S10961,3
571288,S60358,10
318418,S89463,8
354952,S41509,5
315077,S17983,9
836758,S32044,10
465738,S15044,5
78540,S8856,3
506378,S12464,6
762115,S41113,10
706216,S35290,7
24151,S95716,1
564084,S64046,2
787015,S46701,7
281512,S91169,10
231887,S48119,2
166293,S47654,1
855648,S72145,3
739544,S82912,8
443177,S9565,7
847894,S34930,10
514667,S84330,9
770043,S84450,7
687756,S89946,8
411712,S25385,3
716644,S72106,5
890224,S80683,7
672077,S85675,5
982126,S40114,7
393553,S72062,10
91321,S11484,3
49235,S34523,5
914090,S57615,3
453541,S83420,3
843811,S91173,7
758968,S99369,4
49747,S19715,4
15277,S57953,6
64562,S71138,10
983160,S17386,1
772869,S18917,5
379100,S55442,7
987109,S41812,3
571812,S3969,8
881498,S16968,8
234081,S11468,4
333424,S32566,6
597086,S28929,10
417431,S15944,4
399151,S44049,10
321020,S13709,3
95085,S59385,9
521984,S86398,1
624317,S21072,4
805258,S48563,3
735350,S85419,10
161022,S11502,6
601761,S90326,2
219761,S58746,5
812151,S90605,5
991517,S49318,10
443947,S13305,7
31796,S64633,7
67965,S37878,6
475154,S25608,3
314203,S45292,6
943184,S50961,10
145610,S49671,9
586845,S26642,6
817302,S1262,7
119662,S24547,8
227861,S21923,5
879089,S17193,6
132574,S89257,6
640089,S67896,8
864475,S32336,4
144141,S39642,3
911030,S28708,4
408608,S7221,8
913298,S95230,3
992219,S5480,8
314691,S77396,9
796387,S60307,7
817851,S40086,5
475697,S99260,6
102081,S4419,2
560399,S43624,2
171782,S91357,5
574378,S29235,9
50775,S86189,10
629283,S3801,3
202297,S33624,4
532493,S45581,8
325235,S586,9
757664,S84400,6
752168,S72704,8
3444,S15195,2
993373,S19902,10
103004,S31252,10
653840,S37818,9
695383,S48174,5
46337,S18647,8
243902,S88218,7
694383,S93715,3
756366,S37080,9
763245,S63608,4
353511,S73738,3
661496,S94399,3
248694,S23430,10
366074,S20682,10
463189,S73859,9
917762,S75231,2
724585,S49323,10
542611,S8109,1
912283,S29553,1
867374,S27606,6
443188,S83413,8
918962,S9347,3
151095,S58928,1
215298,S72246,7
501172,S75989,3
657232,S45141,8
898922,S64074,5
346152,S44457,6
195274,S63809,2
60352,S33402,2
767551,S8856,3
624839,S18879,5
868320,S2067,8
647048,S44613,10
636499,S37374,7
247233,S83206,7
225318,S30143,9
781820,S66499,7
439410,S58867,1
79810,S63245,9
840669,S63584,2
291048,S63938,6
381564,S3793,7
364943,S83511,10
520107,S2285,5
498782,S34778,7
17553,S94244,3
215833,S57722,2
342368,S77225,10
120598,S96761,8
237303,S22996,10
181305,S66979,2
97033,S50882,4
19258,S98685,7
275155,S25267,9
62031,S54377,9
283277,S8683,9
433964,S86898,9
685534,S17383,4
421088,S37976,1
852721,S91229,5
232797,S69923,6
839657,S9243,3
10500,S92424,9
436677,S26785,5
817787,S21934,1
424217,S29335,10
859325,S12685,8
780000,S78467,1
103443,S79972,6
10637,S53919,8
500759,S75723,10
18167,S55856,4
306735,S75019,7
388306,S60583,4
78388,S28498,3
256673,S37926,5
237903,S97422,5
649134,S11425,3
20617,S9599,6
152696,S33719,5
771144,S84629,9
252800,S39296,10
186490,S75697,10
59266,S56704,1
224795,S84400,7
662284,S19579,1
829777,S61734,8
510166,S33521,7
890408,S71303,10
434784,S19146,3
939702,S40740,9
195911,S65895,5
695916,S23528,1
585142,S97324,3
50269,S51913,7
662281,S31830,8
273236,S42238,1
302781,S90799,4
738048,S53109,6
207761,S63605,4
901563,S72671,9
629905,S98231,8
253575,S92826,4
420350,S25542,10
454810,S99740,2
583212,S79310,9
275342,S69447,9
303031,S9186,1
725989,S48720,2
108249,S54916,9
736079,S39066,7
699901,S10836,4
56349,S39533,3
985927,S27001,1
82527,S36064,2
283050,S32732,6
390333,S81119,2
420885,S82244,1
802188,S70914,8
948112,S38590,2
173059,S28806,4
342904,S43160,6
223326,S29296,6
201715,S61444,1
131695,S16396,2
923656,S71795,9
746148,S56173,7
750294,S67884,10
20102,S36363,9
841194,S43641,4
539262,S98029,3
968062,S61421,10
216909,S30696,7
944664,S29786,10
324798,S55930,7
259701,S90370,5
393317,S95585,3
121544,S60168,2
210069,S14814,9
323945,S66422,4
120465,S23566,6
148533,S85728,8
818641,S60051,2
235714,S37919,2
240049,S63104,7
429123,S72388,2
960845,S52497,3
374186,S69335,6
432102,S77424,7
471814,S27079,8
90680,S22387,4
831422,S59430,8
142668,S52779,2
851992,S85009,5
107463,S85897,5
135838,S32291,6
325271,S73917,4
776931,S46448,3
411721,S27677,3
750176,S17963,4
699366,S48715,4
948655,S65499,4
585520,S91683,6
145390,S1299,4
464958,S47237,6
388933,S21433,8
779908,S50258,5
158335,S85146,5
715522,S80177,4
550900,S99672,3
63184,S52055,4
975283,S54753,6
256663,S57632,7
23131,S48878,9
80317,S87857,2
272601,S95343,10
137110,S64483,6
426699,S49172,5
220891,S27780,6
