User id,Interest,Interest level
388032,I9940,9
358693,I8864,9
440539,I6189,6
955699,I942,3
971394,I1972,4
255942,I7392,3
121574,I3377,10
265105,I2783,3
612377,I6784,4
850860,I9261,6
766833,I5452,5
867655,I6694,7
516313,I8158,9
250356,I7034,4
411576,I5916,3
632451,I3106,4
70196,I166,4
792066,I8394,4
821207,I5513,7
175198,I600,1
543708,I5879,3
697269,I2611,10
798718,I7178,3
242876,I6712,6
824791,I8263,5
75050,I93,8
636441,I5704,9
16374,I9229,1
151561,I1840,7
155653,I8205,1
174240,I2499,6
38009,I8117,3
491761,I8621,9
917044,I9265,10
24580,I772,10
850709,I9558,7
625835,I3694,6
93370,I4239,10
968582,I4059,2
14033,I524,5
714623,I7914,6
111951,I4808,8
657398,I5240,9
49737,I8914,6
900362,I7743,7
208539,I503,2
165157,I4516,3
570450,I9372,7
828878,I2519,4
58900,I2340,10
433893,I7324,6
197790,I3416,6
887221,I7000,6
597634,I819,2
419712,I7996,4
48565,I2849,8
163971,I5342,7
349881,I3423,7
246079,I3368,9
681596,I9922,7
302604,I5664,3
582868,I3341,9
850035,I459,6
274719,I7608,4
970703,I6358,10
564033,I7420,3
152372,I3397,7
81389,I6220,7
630606,I9230,10
338122,I6626,8
671991,I9459,4
668441,I1654,7
364630,I5808,5
790758,I931,4
687752,I4687,7
26472,I1452,5
868589,I2438,9
710054,I4705,6
230131,I200,6
168436,I7592,1
238312,I1544,2
774862,I7487,4
200449,I7225,6
443535,I9204,8
196774,I6067,7
649169,I1058,4
120758,I2442,5
582355,I5870,8
487521,I3656,6
82580,I7537,6
830335,I6252,10
236397,I3614,2
806178,I597,1
681556,I284,5
921942,I3619,10
679596,I437,4
928307,I665,5
2459,I1661,5
863978,I8092,10
273332,I6074,6
123768,I7017,8
478560,I140,6
125199,I467,5
692670,I690,6
219377,I9138,6
545334,I3389,5
129579,I9694,7
249980,I2737,6
573056,I2616,2
510280,I8099,5
839561,I5907,7
130693,I7352,1
12526,I3502,1
107289,I816,4
863620,I6944,3
383345,I1868,6
266189,I9811,4
532454,I8960,10
11712,I8028,1
350213,I4828,4
307376,I1184,9
996623,I4833,7
998999,I1782,7
417171,I6209,1
382158,I878,6
443873,I405,10
157614,I3551,4
230073,I2610,2
141298,I7379,2
773975,I8830,4
225231,I8437,6
508236,I508,3
735810,I2317,10
66810,I6036,1
776739,I8504,4
660777,I8245,9
884985,I9998,6
960021,I8864,7
161737,I4980,5
35712,I5661,6
742226,I8058,8
353324,I5973,5
552635,I7988,7
519215,I4191,1
202362,I6324,9
385589,I333,2
830043,I5185,7
865490,I7955,10
13375,I7147,10
345095,I579,8
766916,I5775,3
697201,I9140,2
649045,I584,5
238852,I5638,9
686764,I3936,8
724878,I1367,10
427886,I135,6
208185,I3022,2
635243,I3711,8
128541,I7963,8
311743,I419,7
823220,I3751,8
21496,I1392,2
660921,I6851,7
825488,I4944,2
243497,I3857,8
381757,I4596,2
165091,I1276,5
519822,I6122,7
375011,I6320,6
341142,I1147,8
922789,I7137,5
247731,I5777,8
438159,I566,7
302883,I6592,6
361905,I4864,9
777238,I1656,9
158867,I6207,1
328486,I5163,5
806900,I1140,1
782635,I9184,9
49164,I1659,2
905378,I1256,5
934286,I4928,10
685385,I7768,6
28863,I6630,1
255776,I2940,10
356930,I9458,3
480812,I2493,5
333652,I3612,2
267868,I7251,9
207809,I4089,4
182721,I2157,5
657011,I2787,9
911628,I5720,6
616672,I9373,2
52411,I1495,7
621815,I6577,8
959793,I5393,1
925010,I9466,8
508192,I441,4
226933,I500,2
67714,I8306,10
108715,I5112,7
397521,I7693,9
300028,I5986,10
977164,I2016,2
18707,I5886,1
338397,I9758,10
806895,I9853,6
956526,I4389,8
366264,I9586,9
460145,I8191,2
100989,I2293,1
679744,I4236,5
936726,I8354,10
826022,I8664,2
539467,I5785,10
72191,I515,2
186130,I6842,2
643238,I6656,2
420976,I2781,5
631059,I8211,1
715400,I414,6
740995,I5612,6
111501,I5347,7
353128,I2092,10
362074,I5577,7
565338,I476,1
224350,I9846,8
710374,I8552,1
680306,I5051,1
531379,I5107,9
991335,I5382,5
295952,I1598,1
601711,I6914,8
381942,I2134,10
491884,I8507,3
282713,I2845,8
491653,I2099,3
146881,I3127,3
511397,I9713,2
701313,I4699,1
660049,I7289,1
75317,I2366,4
220341,I3819,4
475602,I9396,4
94959,I3090,4
464246,I1384,4
709348,I1077,5
58427,I9954,4
159584,I2907,4
375880,I1600,1
647131,I4043,3
39201,I2186,8
154147,I1129,2
577538,I7259,8
120727,I9617,7
181528,I1676,10
66426,I5710,2
165571,I6616,9
576997,I4528,10
538774,I9169,5
725909,I4135,8
883503,I9485,6
860311,I8464,1
653172,I7399,4
982688,I7359,5
667227,I2028,4
365513,I435,4
449265,I6686,10
136014,I8414,1
823749,I6395,3
882059,I2573,10
859689,I6794,5
315109,I7073,3
73019,I8338,7
679807,I1702,10
505495,I5322,3
458752,I8702,9
134057,I229,8
432384,I5027,6
517535,I9979,4
320833,I7303,9
622322,I874,8
675282,I854,6
884823,I7845,5
319235,I9120,2
813072,I4265,3
142579,I8025,3
350712,I1127,9
512403,I2058,2
700722,I3028,7
475549,I3697,9
371199,I3751,10
975776,I7978,10
39859,I9215,4
536966,I5468,5
310312,I3008,6
168063,I4935,7
467369,I9454,7
837565,I5478,8
421943,I9107,6
668233,I1076,5
712829,I3993,4
357924,I1215,6
329668,I1940,2
919349,I9255,2
483856,I733,3
907299,I4499,4
638614,I6229,6
549012,I1013,4
746370,I2439,7
200098,I2465,1
94206,I843,5
473902,I4606,9
259039,I4720,8
39808,I7162,9
544567,I5418,6
725684,I140,9
48192,I3906,10
816035,I6607,4
366773,I8145,5
227582,I7631,1
955348,I8883,10
170632,I5385,10
672968,I7528,7
439069,I8695,10
428155,I5566,8
920743,I314,2
776019,I469,7
823960,I1285,7
108317,I2729,3
172707,I4860,6
229698,I3108,2
62585,I4850,4
495026,I69,9
341768,I4667,8
736797,I9858,1
773698,I1441,3
22048,I8475,7
270970,I3920,9
270680,I2946,9
892314,I3623,9
556419,I5907,9
377084,I172,7
100896,I7920,8
708962,I6511,1
229130,I7704,10
99821,I3870,3
78015,I4449,10
503286,I1410,5
871487,I6297,6
70787,I4946,3
940796,I9664,5
150610,I7873,5
326602,I814,10
769876,I4673,8
862200,I6737,9
196882,I356,1
797068,I373,7
771505,I1186,3
916761,I4334,1
730994,I2993,3
606472,I8432,3
973132,I2749,7
842936,I6634,7
786591,I5568,9
70411,I1089,2
787315,I3686,8
641537,I6464,7
122195,I8414,9
762352,I8980,3
328651,I9041,4
612786,I6457,7
389274,I6572,9
360573,I3455,1
787823,I7377,7
186193,I7827,5
737199,I741,9
956323,I3560,4
762593,I9350,7
964138,I9045,8
909782,I5921,8
587534,I4781,9
586754,I3831,5
406753,I7892,6
87355,I6661,6
409232,I5101,2
23084,I5214,4
714016,I1578,10
889645,I2226,1
839456,I1835,3
425481,I9303,1
79413,I2152,2
209592,I8820,1
357236,I9402,1
862280,I3298,2
215070,I6746,2
790319,I5694,5
481370,I4018,9
373354,I515,4
760155,I6880,4
796062,I913,10
903967,I3401,6
294208,I7626,5
436448,I7565,1
810188,I2760,4
338832,I6942,6
119211,I7950,2
875351,I6000,1
516928,I7436,5
107246,I4369,10
174838,I5671,4
475175,I6469,1
28477,I8121,2
733353,I5625,3
223290,I4201,1
771712,I9315,6
555346,I267,1
866181,I4669,9
122421,I6157,8
107182,I6157,7
858565,I5079,9
866176,I2384,7
978262,I271,9
278873,I5051,8
527617,I6439,5
299019,I8326,10
729126,I3084,4
589124,I7511,9
785544,I4208,1
253261,I1827,5
230436,I7428,3
716980,I7578,5
256326,I2680,6
426824,I221,1
229154,I3358,5
975671,I4479,6
500618,I4353,6
342813,I9164,2
436449,I5662,4
856120,I6751,3
743063,I783,7
23917,I9245,4
118127,I3316,10
251989,I6588,1
783227,I7743,9
780147,I8634,9
927237,I3215,9
786621,I7098,6
326274,I7896,5
615640,I3472,6
819292,I4943,6
679707,I8448,7
191414,I3073,2
98603,I5851,5
492375,I2606,10
54822,I2149,10
222386,I333,3
804054,I5294,6
680705,I1004,1
803160,I3470,5
332140,I5021,1
21914,I1050,3
148193,I6975,5
938109,I6581,10
990647,I8260,9
685614,I5089,8
850684,I1509,7
853048,I1927,6
409048,I1327,6
585356,I1617,7
773339,I9822,7
379348,I2533,7
356752,I5145,1
505643,I9087,3
608063,I1481,5
250931,I1982,9
830134,I593,4
605076,I2854,7
258164,I2148,2
105141,I8344,1
345829,I879,8
209463,I2958,1
883246,I7163,3
664954,I3903,4
381121,I5753,6
35457,I323,10
86886,I4192,10
472336,I1534,1
414258,I5374,7
773808,I323,4
454602,I9217,6
251418,I6989,3
398255,I7922,2
171482,I3469,3
522836,I6869,10
834506,I6889,4
256692,I7394,8
378485,I2439,5
975285,I7135,4
977786,I2258,2
56947,I6440,6
761223,I2890,4
480450,I8542,6
29315,I7545,4
665741,I3450,9
505646,I8554,2
673000,I1900,5
961288,I9604,5
660404,I9485,8
702215,I3133,8
246453,I2642,6
848830,I7814,3
71267,I1931,10
909596,I7993,9
646426,I2741,10
956154,I4955,3
985218,I4451,8
932204,I4491,1
206946,I87,4
398186,I2178,8
500826,I6479,9
568547,I6341,2
742257,I3374,5
771401,I1761,2
31195,I751,10
925843,I5880,3
627708,I9081,6
433772,I9138,4
727335,I2156,1
778875,I3930,7
873030,I4375,1
424486,I2016,1
395610,I5556,3
277055,I1890,7
460936,I984,1
698348,I694,10
310008,I2122,5
605065,I4729,9
319088,I6932,10
894042,I652,3
72422,I7647,10
377300,I8247,9
735363,I2254,8
369985,I225,6
254328,I2731,10
291869,I8974,10
564548,I4750,5
326400,I1902,6
960231,I2155,8
14950,I7522,1
229072,I1031,5
718684,I1376,10
383598,I1798,1
543620,I85,1
92410,I6077,9
531666,I9285,5
164052,I466,1
819996,I5067,6
684389,I4438,1
820309,I9834,4
389380,I9777,6
372860,I2206,5
711841,I8326,9
968166,I9828,3
241156,I4254,5
692665,I4485,8
62171,I2336,8
5826,I919,7
546670,I2072,6
571734,I3029,2
39623,I5052,8
14678,I8042,1
756384,I5441,6
955967,I9399,7
443140,I4358,8
241662,I7086,8
32127,I4007,9
609327,I7834,1
935241,I4917,5
52642,I7079,1
234010,I1283,10
147052,I6014,6
4475,I8007,4
165536,I1258,8
457227,I7519,6
254189,I4861,7
124067,I3322,8
526329,I4952,8
422410,I5766,5
973978,I7195,1
878959,I7582,4
344300,I4021,6
96289,I230,7
382103,I7409,5
584749,I1442,3
952715,I6495,7
268743,I3414,1
406853,I5397,7
335090,I2069,7
275685,I3612,1
635429,I5763,10
665875,I8270,3
200918,I5813,3
928176,I7932,8
389738,I4662,4
903369,I9936,5
936472,I695,10
79067,I9826,6
210128,I8291,4
281341,I2718,6
812798,I3532,2
517758,I315,9
942696,I4377,3
558012,I4553,3
845892,I7276,3
16139,I1470,3
702911,I9306,9
466759,I135,5
18711,I8841,3
189710,I3497,10
522690,I6312,8
621673,I4732,4
654284,I4477,4
722758,I8821,6
137340,I3862,5
753834,I6354,4
717627,I4289,4
1403,I6944,5
172670,I5401,1
815920,I4600,2
779203,I4419,10
93698,I8225,3
67555,I2403,1
144778,I421,3
540149,I6160,3
697485,I346,1
585804,I6358,5
384579,I7443,7
967405,I6568,9
936984,I5951,8
414069,I149,7
34992,I1026,2
96750,I6232,2
322888,I9510,4
577991,I937,4
239239,I7691,1
564394,I7191,1
76492,I6594,1
953100,I8531,2
801991,I5938,7
78061,I375,5
402392,I7216,6
562731,I2835,9
842363,I760,2
783560,I9585,10
106752,I897,5
542490,I6727,7
753749,I3721,7
76285,I4840,2
647600,I3194,7
709509,I1868,10
266967,I8893,10
725838,I3889,5
193753,I6371,2
674138,I8397,9
120781,I9345,9
721662,I7023,3
736621,I3738,9
605811,I1090,5
826260,I3150,10
970181,I7766,1
659275,I9183,10
348487,I3141,10
353882,I53,5
531707,I2820,2
946691,I2068,8
623486,I8402,2
303382,I4861,4
97208,I9202,9
812359,I4441,3
212528,I1873,3
252610,I5463,7
990219,I3212,4
837142,I26,7
830207,I9081,2
413318,I7412,7
402410,I4372,8
15020,I3715,2
743872,I60,5
621438,I3638,2
875267,I5412,1
415361,I7070,5
536036,I3630,2
822035,I3270,5
934498,I7432,8
311680,I5427,5
925226,I1501,1
642671,I6816,5
10180,I5437,8
829199,I9169,6
563898,I5083,9
544519,I5309,1
109443,I2189,5
106472,I8152,2
541166,I950,3
213935,I9085,1
773340,I6491,3
779216,I9691,9
16507,I8535,8
638057,I772,9
607359,I2104,7
263466,I331,8
287854,I5569,2
43862,I5520,7
377077,I6112,3
154469,I2948,8
761488,I4767,8
524236,I1336,1
705326,I1079,7
690609,I651,4
940706,I8565,3
959588,I7822,2
721765,I3257,5
618017,I82,8
697129,I8770,5
843394,I8642,9
971665,I2088,2
25272,I26,8
222246,I6509,8
603544,I303,2
928358,I3679,9
997558,I9954,4
279397,I8257,2
11165,I2925,3
411767,I4410,4
654260,I5654,6
884878,I3570,5
216680,I7422,8
222006,I1084,7
86392,I5748,9
77909,I9971,3
306203,I822,4
16391,I799,5
517123,I6811,8
988558,I213,8
861922,I6484,2
821010,I5468,10
802069,I1449,8
806676,I512,10
394860,I576,4
696192,I3135,8
349933,I3642,9
850133,I3814,3
652649,I2899,9
695484,I5320,4
406561,I2688,9
522377,I8271,10
931206,I7878,4
294173,I1383,3
687773,I439,4
100600,I303,7
58512,I8000,1
741437,I4866,4
835245,I495,6
550155,I650,5
699255,I1494,7
632874,I7556,6
18899,I1184,6
229822,I9049,2
98010,I1629,4
25279,I1417,3
640878,I7244,7
508334,I2151,6
11988,I3961,8
274672,I1634,2
357114,I7252,7
175673,I4878,5
604810,I355,7
244350,I6797,10
429115,I457,5
700532,I4898,10
405915,I9537,6
418065,I6815,3
941085,I7107,10
208829,I769,6
881550,I4128,7
369706,I683,4
987899,I2660,5
850124,I1986,5
971430,I9951,3
317066,I8327,3
869517,I1459,10
389121,I6436,10
266205,I948,7
323786,I3337,5
580820,I6440,4
979157,I5672,9
383996,I5099,8
274885,I8217,3
833935,I8081,1
873137,I52,2
455929,I3284,3
297353,I9845,4
925337,I1746,7
322491,I8927,9
941497,I2857,4
732876,I3526,5
218292,I2319,1
902980,I248,7
68472,I3300,9
808922,I797,10
424727,I8989,5
674725,I4430,9
870293,I1840,2
708752,I4143,8
371144,I1209,4
506680,I8536,7
540303,I4307,7
936828,I1992,7
620497,I6253,9
529763,I5282,2
263385,I9537,1
427211,I593,3
64585,I8424,6
908510,I5093,7
318439,I7850,8
686075,I7771,7
767888,I1415,4
920554,I1427,4
251082,I3627,10
188631,I9765,5
669811,I2299,9
633239,I9725,9
942864,I9006,1
819914,I6284,6
449475,I2707,8
241133,I9431,3
504840,I645,3
395169,I7872,3
399928,I1140,4
438316,I1683,8
124222,I5394,5
733851,I2526,8
232105,I1221,8
617240,I8381,5
663652,I6517,4
401324,I9789,9
726855,I1315,5
539509,I2344,3
322285,I1074,8
610618,I2981,8
356202,I14,5
137962,I5015,8
563594,I2046,7
480805,I181,2
609387,I3142,9
487394,I6555,5
104186,I7109,9
225500,I9914,10
327476,I7285,10
596570,I7775,7
912636,I3132,6
840516,I1340,6
864751,I9297,5
543372,I7154,3
84351,I55,8
244011,I4956,9
90,I8459,6
529281,I3601,9
529282,I834,8
158598,I1980,10
736782,I660,6
341484,I6250,10
977644,I1417,9
909031,I9067,1
579525,I9170,9
64874,I4399,6
879620,I5614,9
378145,I180,4
904231,I8495,9
556656,I5045,9
992429,I5749,6
159189,I6493,8
565614,I8019,2
412783,I3294,3
345636,I8466,9
739661,I5248,9
686250,I6401,2
834289,I7418,7
76893,I4514,9
352548,I3512,5
87598,I4662,7
397396,I2371,1
410450,I2751,1
387195,I7142,6
202004,I4010,10
639644,I1216,3
756170,I5051,1
986438,I2519,7
298718,I2829,7
885040,I1270,6
185579,I2404,7
401801,I305,4
734523,I4499,5
414565,I3839,4
764643,I208,10
165708,I902,1
978122,I7841,4
944986,I1509,7
484267,I2954,2
167031,I8003,3
901656,I4507,4
249765,I5056,1
365633,I8584,6
513122,I3422,6
547828,I2417,8
102977,I3807,1
719683,I9630,9
572201,I7175,8
658811,I8851,2
572219,I5120,9
514083,I8316,5
469781,I7336,4
514132,I8180,9
668590,I5607,9
300739,I6654,4
190463,I311,3
402339,I8667,4
608231,I293,8
243433,I3577,5
255400,I3398,8
838146,I6921,1
252441,I4794,3
752508,I3263,8
937240,I675,9
448036,I9172,10
813873,I8382,3
66094,I2690,2
532112,I4052,4
903928,I1877,4
339857,I9338,4
376789,I9685,8
439818,I8181,4
361786,I8497,5
484193,I7525,7
644989,I5033,7
993961,I1775,9
954860,I4188,2
19459,I7776,9
623174,I8408,3
339023,I3844,3
161133,I6389,3
427888,I3176,2
60036,I3294,7
738822,I5416,2
306665,I2643,6
84396,I2614,3
939559,I7907,10
882696,I9753,7
414419,I4382,1
670022,I5856,6
545785,I5894,2
532434,I2472,8
664398,I9603,3
457282,I7708,3
934223,I3548,5
72703,I8076,5
864068,I9662,4
118615,I8411,8
23696,I6663,1
496722,I9910,3
872296,I8950,10
348305,I4324,9
70419,I9623,5
394010,I3226,2
825273,I9264,2
803638,I848,3
96556,I7270,8
152917,I1915,7
33529,I9558,2
117145,I7722,2
738951,I584,9
509413,I8377,9
37825,I4995,9
2576,I9492,2
548075,I5466,5
286182,I9624,6
659336,I5925,7
950656,I9455,10
920844,I5556,9
829657,I8019,2
598521,I9922,4
90591,I2372,8
304919,I4708,2
492241,I1294,9
180313,I6610,5
977103,I9926,4
284492,I3591,5
970791,I520,3
303515,I2767,5
351871,I3857,2
386926,I5453,2
114276,I7001,3
538358,I1430,8
793904,I2488,4
57825,I3929,2
326378,I2609,5
931976,I5776,7
632917,I6243,5
514118,I2299,10
57298,I1405,9
714736,I2442,7
285391,I5184,5
924691,I3342,5
139967,I5098,2
842525,I4087,7
889962,I1292,7
392621,I75,7
161603,I8145,6
580977,I6248,2
868589,I7006,6
490487,I4049,6
484715,I5630,10
468089,I6586,10
128450,I5995,5
861199,I4669,2
536808,I1233,7
78275,I7120,6
154588,I8820,8
19030,I4842,3
629740,I6921,4
835945,I3539,6
225485,I8528,6
309265,I8879,7
122408,I936,5
492882,I5316,6
253669,I3870,5
94217,I6502,4
506714,I1847,4
129570,I1938,9
488933,I1353,7
247714,I188,2
476316,I9706,7
586782,I7829,8
917306,I6431,5
321604,I8647,3
291966,I1968,2
457402,I6364,4
145956,I130,8
93028,I3186,6
121253,I1999,8
294846,I7674,5
114677,I6632,7
667140,I1172,3
990635,I451,9
372585,I8701,6
221378,I10000,1
315681,I2036,5
77852,I6123,5
581545,I5172,9
47386,I1185,4
482978,I5317,8
812865,I2445,10
97221,I8456,9
691031,I43,9
907660,I1453,8
969450,I9970,4
689806,I6476,3
446863,I6606,9
40844,I5371,6
792893,I699,5
14211,I7094,3
298756,I9403,7
465098,I3119,9
827461,I4786,6
749710,I6741,9
117228,I7481,3
102961,I9103,9
9227,I8768,7
97608,I3383,5
598539,I2513,6
905925,I2341,8
184807,I1352,1
541712,I1769,7
920163,I9162,2
130952,I5713,9
449925,I5404,3
947802,I9703,7
47983,I6062,10
688253,I9548,3
201893,I694,8
473843,I1191,7
467922,I2724,4
160008,I6524,2
7492,I4056,7
450463,I6221,5
382493,I1483,5
682061,I629,5
339831,I6876,2
139787,I1999,5
239326,I1967,4
800874,I1542,2
430702,I3696,7
76667,I5835,6
883122,I7644,3
950214,I2236,1
629817,I9017,2
398616,I6719,8
3354,I7638,9
972912,I8062,1
80323,I1092,3
101984,I2549,6
929550,I7175,8
629804,I1903,3
531373,I3886,6
851333,I690,7
199648,I6308,7
577132,I4690,7
629514,I830,10
262483,I6757,1
10192,I4837,6
698897,I960,7
949288,I718,9
853638,I2696,1
817476,I2016,6
533047,I1187,10
836181,I2010,9
7983,I3402,6
453822,I1894,7
987241,I5622,2
482426,I1956,4
392441,I6914,4
45353,I1970,2
829008,I6288,4
821776,I3903,10
33134,I5349,4
719177,I2758,4
273790,I4141,3
409020,I5601,1
368895,I2754,8
140324,I9521,10
948786,I8863,9
746747,I3144,9
660283,I8111,4
126571,I7526,3
815851,I8130,10
183347,I7094,2
658337,I9760,8
194762,I1655,8
981080,I4843,9
733655,I5460,5
822441,I6776,10
148305,I8634,10
286528,I2274,3
52455,I1795,7
203628,I7922,8
144386,I336,6
744760,I764,4
285438,I3834,1
261871,I4591,3
626085,I7780,4
61304,I2439,2
415314,I2665,3
219528,I3178,10
392381,I6766,4
5951,I1642,3
844510,I2652,7
665026,I9774,1
958172,I5626,7
946787,I526,3
283484,I1679,10
514887,I2003,10
294248,I5919,2
50212,I9237,10
838620,I864,1
169682,I7931,5
122047,I2898,10
637361,I3598,8
38125,I9251,3
400433,I7287,5
626995,I3629,3
664259,I1743,2
515109,I1607,3
317685,I2163,7
252719,I8637,8
591818,I7263,5
847819,I7340,2
960455,I6866,9
427219,I3982,8
692298,I8908,5
970670,I3593,7
729142,I3536,5
507828,I2576,8
566857,I4266,10
769745,I6341,2
221330,I6714,6
803109,I1432,8
736895,I2934,4
474561,I4873,5
377734,I2877,3
830176,I7462,1
199392,I9210,4
381718,I2658,8
926116,I5370,2
227207,I179,5
541145,I3084,8
393884,I3693,4
117064,I3072,1
315876,I7679,7
570637,I2150,10
778211,I7976,3
826592,I5334,2
343791,I9197,3
748772,I3478,9
183131,I7509,1
799244,I6903,5
823078,I8904,2
353456,I4874,4
402315,I8962,6
227980,I142,1
125165,I5687,1
29098,I4329,3
478305,I3534,10
429584,I5697,2
876341,I5625,10
257916,I7419,10
304119,I9238,3
40825,I3305,1
428964,I5018,3
864813,I830,8
754501,I7887,7
209588,I2450,6
177779,I7986,1
145617,I1308,7
74034,I4248,1
979978,I5296,1
785585,I1298,2
505781,I5334,7
332434,I1087,9
341648,I3383,10
91829,I5463,1
801587,I2434,3
405888,I452,3
465708,I9846,6
208364,I428,6
823224,I7993,7
69075,I6998,1
913530,I4851,2
258943,I3986,1
789145,I253,10
518989,I3504,6
39612,I6314,5
660915,I9113,4
640082,I3953,3
925801,I483,6
670045,I6673,5
366620,I1368,9
472387,I1808,2
796360,I9059,4
338756,I4879,3
280601,I6300,4
139616,I6044,7
727805,I500,8
1686,I7864,8
117271,I638,9
456599,I3715,3
317512,I2881,7
820808,I6541,3
384844,I7481,2
149254,I9447,7
640413,I8432,1
231892,I5041,9
580125,I4800,3
595598,I8119,8
622216,I731,4
361609,I9562,4
264855,I8006,5
140184,I6125,2
314050,I9718,5
518429,I7015,2
248385,I2895,8
138237,I3419,7
328100,I2887,8
897913,I2630,6
155143,I7148,1
562420,I2350,10
909564,I4262,2
333610,I3944,5
594329,I1846,5
773505,I5438,7
481017,I2110,2
70372,I3086,7
991572,I9506,9
88378,I8829,1
194308,I2451,4
250499,I6169,10
415181,I5685,10
167912,I6474,6
253427,I1984,1
374279,I307,8
938537,I7702,1
325691,I8493,10
487166,I5467,8
795481,I4394,2
302599,I2800,10
710932,I7274,6
676239,I9085,6
844127,I8655,6
528788,I6171,7
911589,I5108,9
746327,I9412,9
320321,I814,10
809491,I7002,2
555800,I1964,10
893198,I1952,3
490719,I7396,4
745132,I8593,5
652550,I5695,5
438307,I8085,7
467135,I8677,4
578485,I5478,1
413347,I1219,3
647328,I3577,10
460738,I1964,8
467243,I9024,8
443170,I5579,4
613048,I2627,1
433279,I84,6
179574,I5299,3
447684,I2415,10
708443,I2071,1
122791,I1536,5
519166,I7053,4
853969,I8397,5
765472,I7315,9
396527,I7566,6
617858,I270,4
260593,I8582,4
812723,I8801,4
600480,I6843,2
294869,I582,1
124948,I1184,9
361142,I4945,6
804771,I9247,4
748500,I3024,6
668581,I506,4
571366,I5789,9
227206,I6668,3
947755,I4694,2
249777,I2245,7
114830,I2845,5
443959,I715,3
170683,I4702,6
426806,I4957,3
260805,I9239,7
405577,I4462,1
534492,I1433,8
512233,I5816,2
696478,I8386,9
39299,I6159,2
766089,I1852,6
124297,I1668,8
225428,I7800,9
484036,I7951,8
325364,I3739,2
748825,I9134,9
417521,I3582,5
274343,I6734,1
203762,I1712,10
49625,I6318,8
499099,I5271,10
805617,I1939,8
87761,I5508,5
26757,I5841,1
65578,I1557,7
868252,I2817,6
601061,I6128,9
125682,I2219,5
945008,I2484,3
852790,I6682,3
844110,I3692,4
763953,I5560,1
625278,I4915,10
159316,I2351,3
471745,I5009,1
497125,I1001,3
51041,I3680,10
262788,I8649,5
26579,I5011,10
706802,I229,2
765465,I3550,10
849246,I8685,8
898910,I7254,4
204216,I5053,1
590198,I8627,3
354978,I2476,8
428311,I9597,8
943888,I7555,4
690661,I1730,1
256504,I7666,10
267747,I5109,1
879136,I5306,1
953218,I3640,10
529985,I8489,7
129093,I745,10
377528,I853,6
448288,I2817,8
382465,I1324,9
320013,I124,9
363523,I7786,5
223871,I3215,3
792147,I9941,10
814750,I2463,1
648275,I9890,8
554121,I8325,6
85223,I571,9
124222,I5755,10
300597,I1419,2
53718,I4684,2
714088,I8134,1
542215,I1714,5
6814,I8888,9
145090,I8574,1
269446,I6881,5
922132,I5968,8
631444,I3608,7
255028,I4776,2
666343,I799,6
240939,I3536,6
692508,I9567,8
311045,I1971,1
766505,I7548,7
767857,I4562,1
190596,I4652,1
9868,I8995,5
624474,I6945,5
399810,I6862,7
126294,I6981,5
725214,I9457,5
524345,I2153,1
221935,I8151,2
824037,I5408,2
97503,I2332,8
392273,I6275,1
601033,I4255,9
546885,I2813,8
2298,I3615,2
931310,I4147,7
637233,I1633,10
20771,I8307,8
126692,I4384,5
759143,I3739,6
598011,I2666,5
70143,I3227,3
990775,I6806,8
515486,I4540,5
315662,I5226,6
975613,I3500,3
541256,I1643,6
938200,I7184,2
791475,I254,2
145563,I5745,6
106525,I3336,6
861110,I9896,4
64224,I1770,6
958103,I2884,6
399859,I1331,6
666558,I6987,10
481072,I5848,5
331023,I6632,9
133636,I5718,6
24186,I5016,5
130870,I7053,8
928305,I7887,6
916942,I1314,10
207388,I6823,8
354180,I2284,8
216280,I8643,6
329414,I4474,6
425521,I7038,10
348919,I1527,9
615013,I4382,6
880309,I1648,7
409941,I1921,5
807347,I2558,3
719408,I2946,10
237571,I4889,4
441883,I4229,5
114532,I3119,6
714472,I9487,8
100296,I6451,7
433255,I3569,3
527254,I8611,4
259069,I7227,3
628886,I8232,8
386618,I8391,3
984408,I7721,6
739105,I9940,7
722443,I6745,10
30463,I8148,4
921683,I2199,8
377934,I1747,9
344547,I4734,7
814787,I1361,1
175146,I5131,4
32461,I1349,7
145282,I3315,3
255446,I8542,10
993907,I2512,6
289440,I7117,4
741304,I5090,9
527953,I6656,3
929549,I280,10
497151,I1669,6
421591,I5643,1
863693,I3212,10
377216,I7285,3
479772,I2437,1
703587,I4981,10
321060,I505,8
333582,I9976,8
678296,I3114,2
18614,I6781,3
806897,I1474,4
873269,I533,6
395455,I6551,5
277984,I5681,8
147723,I3667,1
397175,I8884,3
211089,I3228,8
513395,I6604,10
472042,I1666,2
513373,I3309,5
536484,I9247,9
607473,I4689,2
73542,I9425,8
859842,I6281,6
402413,I9139,5
208850,I609,8
34604,I911,5
78040,I3909,9
116735,I6415,9
288933,I5685,7
519398,I1468,1
262239,I8598,7
501586,I8084,5
535779,I6196,1
312159,I522,5
16295,I9376,9
391889,I3803,1
543117,I3002,1
320874,I3343,5
455767,I6183,9
582205,I3220,9
229889,I2827,4
921191,I9977,5
705105,I4075,4
126586,I5056,9
695369,I2770,1
209358,I9651,3
955868,I6274,3
251550,I8632,3
371997,I2600,3
307533,I9874,10
338592,I4775,9
620226,I399,2
650397,I205,1
240221,I7776,2
651647,I7441,7
473390,I7052,6
